H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.350000E+2	3.400000E+9	-1.868794E+1	9.744262E-5	3.400000E+9	1.759553E+2	8.548130E-5
4.300000E+2	3.400000E+9	-1.885906E+1	1.001447E-4	3.400000E+9	1.775844E+2	8.924372E-5
4.250000E+2	3.400000E+9	-1.755147E+1	1.008653E-4	3.400000E+9	1.788902E+2	9.140753E-5
4.200000E+2	3.400000E+9	-1.871899E+1	1.025117E-4	3.400000E+9	1.798114E+2	9.506150E-5
4.150000E+2	3.400000E+9	-1.801070E+1	1.038623E-4	3.400000E+9	1.799723E+2	9.867448E-5
4.100000E+2	3.400000E+9	-1.860782E+1	1.022229E-4	3.400000E+9	1.779440E+2	9.998035E-5
4.050000E+2	3.400000E+9	-1.881527E+1	1.045689E-4	3.400000E+9	1.776165E+2	1.019839E-4
4.000000E+2	3.400000E+9	-1.874214E+1	1.039169E-4	3.400000E+9	1.776353E+2	1.025362E-4
3.950000E+2	3.400000E+9	-1.878486E+1	1.035782E-4	3.400000E+9	1.774527E+2	1.029070E-4
3.900000E+2	3.400000E+9	-1.910517E+1	1.053615E-4	3.400000E+9	1.767706E+2	1.047186E-4
3.850000E+2	3.400000E+9	-1.956440E+1	1.047760E-4	3.400000E+9	1.761006E+2	1.043800E-4
3.800000E+2	3.400000E+9	-1.981462E+1	1.058456E-4	3.400000E+9	1.762368E+2	1.045678E-4
3.750000E+2	3.400000E+9	-1.910412E+1	1.042894E-4	3.400000E+9	1.760065E+2	1.048891E-4
3.700000E+2	3.400000E+9	-1.947844E+1	1.057691E-4	3.400000E+9	1.760303E+2	1.052375E-4
3.650000E+2	3.400000E+9	-1.965365E+1	1.049449E-4	3.400000E+9	1.758051E+2	1.041472E-4
3.600000E+2	3.400000E+9	-1.989352E+1	1.050610E-4	3.400000E+9	1.747780E+2	1.055292E-4
3.550000E+2	3.400000E+9	-1.889261E+1	1.064946E-4	3.400000E+9	1.750263E+2	1.055450E-4
3.500000E+2	3.400000E+9	-2.015960E+1	1.058026E-4	3.400000E+9	1.753397E+2	1.068266E-4
3.500000E+2	3.400000E+9	-1.946903E+1	1.053931E-4	3.400000E+9	1.752678E+2	1.044415E-4
3.500000E+2	3.400000E+9	-1.916942E+1	1.053998E-4	3.400000E+9	1.752938E+2	1.067155E-4
3.500000E+2	3.400000E+9	-1.932222E+1	1.050474E-4	3.400000E+9	1.751329E+2	1.050347E-4
3.500000E+2	3.400000E+9	-2.011711E+1	1.057970E-4	3.400000E+9	1.754775E+2	1.058642E-4
3.500000E+2	3.400000E+9	-1.887156E+1	1.056786E-4	3.400000E+9	1.758549E+2	1.063526E-4
3.500000E+2	3.400000E+9	-1.974162E+1	1.063841E-4	3.400000E+9	1.756387E+2	1.064422E-4
3.500000E+2	3.400000E+9	-2.036290E+1	1.063674E-4	3.400000E+9	1.744061E+2	1.050536E-4
