H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.100000E+2	3.400000E+9	-1.584200E+1	7.649599E-5	3.400000E+9	-1.774485E+2	6.780760E-5
4.050000E+2	3.400000E+9	-1.793623E+1	7.776754E-5	3.400000E+9	-1.781686E+2	6.938391E-5
4.000000E+2	3.400000E+9	-1.705076E+1	7.804105E-5	3.400000E+9	-1.788471E+2	7.316637E-5
3.950000E+2	3.400000E+9	-1.834423E+1	7.830931E-5	3.400000E+9	1.798340E+2	7.398620E-5
3.900000E+2	3.400000E+9	-1.769204E+1	7.970052E-5	3.400000E+9	1.790846E+2	7.460914E-5
3.850000E+2	3.400000E+9	-1.887852E+1	7.978093E-5	3.400000E+9	1.797870E+2	7.548483E-5
3.800000E+2	3.400000E+9	-1.903501E+1	8.081894E-5	3.400000E+9	1.784825E+2	7.596543E-5
3.750000E+2	3.400000E+9	-1.950732E+1	8.075709E-5	3.400000E+9	1.770264E+2	7.752798E-5
3.700000E+2	3.400000E+9	-1.985551E+1	8.127779E-5	3.400000E+9	1.755309E+2	7.897872E-5
3.650000E+2	3.400000E+9	-2.070893E+1	8.248483E-5	3.400000E+9	1.757002E+2	7.915238E-5
3.600000E+2	3.400000E+9	-2.042582E+1	8.174174E-5	3.400000E+9	1.750210E+2	7.929318E-5
3.550000E+2	3.400000E+9	-2.094277E+1	8.152654E-5	3.400000E+9	1.754411E+2	8.062840E-5
3.500000E+2	3.400000E+9	-2.057466E+1	8.175200E-5	3.400000E+9	1.737945E+2	8.001911E-5
3.500000E+2	3.400000E+9	-2.121655E+1	8.188511E-5	3.400000E+9	1.744438E+2	8.068646E-5
3.500000E+2	3.400000E+9	-2.063165E+1	8.067198E-5	3.400000E+9	1.749260E+2	7.923855E-5
3.500000E+2	3.400000E+9	-2.023815E+1	8.204801E-5	3.400000E+9	1.754860E+2	7.988066E-5
3.500000E+2	3.400000E+9	-2.073746E+1	8.144794E-5	3.400000E+9	1.759600E+2	8.027692E-5
3.500000E+2	3.400000E+9	-2.047005E+1	8.206153E-5	3.400000E+9	1.754297E+2	8.058512E-5
3.500000E+2	3.400000E+9	-2.085034E+1	8.213857E-5	3.400000E+9	1.750558E+2	8.084669E-5
3.500000E+2	3.400000E+9	-2.109993E+1	8.146821E-5	3.400000E+9	1.747370E+2	8.000325E-5
