H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.541901E+1	9.179043E-5	3.400000E+9	1.661660E+2	9.213485E-5
5.500000E+2	3.400000E+9	-2.530294E+1	9.123780E-5	3.400000E+9	1.661751E+2	9.166925E-5
5.450000E+2	3.400000E+9	-2.658213E+1	9.143139E-5	3.400000E+9	1.650568E+2	9.158115E-5
5.400000E+2	3.400000E+9	-2.605381E+1	9.046280E-5	3.400000E+9	1.641538E+2	9.152303E-5
5.350000E+2	3.400000E+9	-2.783816E+1	9.094714E-5	3.400000E+9	1.636212E+2	9.194848E-5
5.300000E+2	3.400000E+9	-2.814247E+1	9.083840E-5	3.400000E+9	1.631278E+2	9.181535E-5
5.250000E+2	3.400000E+9	-2.796070E+1	8.919740E-5	3.400000E+9	1.630910E+2	9.038483E-5
5.200000E+2	3.400000E+9	-2.884483E+1	8.996485E-5	3.400000E+9	1.605185E+2	9.102085E-5
5.150000E+2	3.400000E+9	-3.085804E+1	8.877104E-5	3.400000E+9	1.597850E+2	8.889941E-5
5.100000E+2	3.400000E+9	-3.204678E+1	8.863676E-5	3.400000E+9	1.592060E+2	8.978896E-5
5.050000E+2	3.400000E+9	-3.340252E+1	8.671349E-5	3.400000E+9	1.572763E+2	8.713417E-5
5.000000E+2	3.400000E+9	-3.436035E+1	8.523581E-5	3.400000E+9	1.560219E+2	8.627219E-5
4.950000E+2	3.400000E+9	-3.646132E+1	8.341101E-5	3.400000E+9	1.534925E+2	8.546726E-5
4.900000E+2	3.400000E+9	-3.799860E+1	7.927718E-5	3.400000E+9	1.524291E+2	8.283187E-5
4.850000E+2	3.400000E+9	-3.850056E+1	7.479510E-5	3.400000E+9	1.508493E+2	7.781927E-5
4.800000E+2	3.400000E+9	-3.892215E+1	6.823250E-5	3.400000E+9	1.497012E+2	7.519627E-5
4.750000E+2	3.400000E+9	-3.780057E+1	6.184105E-5	3.400000E+9	1.473304E+2	6.976628E-5
4.700000E+2	3.400000E+9	-3.490755E+1	5.805806E-5	3.400000E+9	1.468770E+2	6.333674E-5
4.650000E+2	3.400000E+9	-3.104582E+1	5.301595E-5	3.400000E+9	1.477324E+2	5.680239E-5
4.600000E+2	3.400000E+9	-2.439119E+1	5.062181E-5	3.400000E+9	1.501353E+2	5.061668E-5
4.550000E+2	3.400000E+9	-1.764473E+1	5.129996E-5	3.400000E+9	1.555289E+2	4.524283E-5
4.500000E+2	3.400000E+9	-1.011829E+1	5.335993E-5	3.400000E+9	1.641916E+2	4.204153E-5
4.450000E+2	3.400000E+9	-4.506713E+0	5.641238E-5	3.400000E+9	1.746457E+2	4.111421E-5
4.400000E+2	3.400000E+9	-2.171288E+0	6.178871E-5	3.400000E+9	-1.746411E+2	4.235798E-5
4.350000E+2	3.400000E+9	-2.176480E-1	6.710988E-5	3.400000E+9	-1.679645E+2	4.446551E-5
4.300000E+2	3.400000E+9	-1.691339E+0	7.269197E-5	3.400000E+9	-1.624572E+2	5.346923E-5
4.250000E+2	3.400000E+9	-1.400480E+0	7.663872E-5	3.400000E+9	-1.608481E+2	5.988868E-5
4.200000E+2	3.400000E+9	-2.595955E+0	8.020581E-5	3.400000E+9	-1.615511E+2	6.649175E-5
4.150000E+2	3.400000E+9	-3.555603E+0	8.101364E-5	3.400000E+9	-1.616523E+2	7.049479E-5
