H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.304540E+1	9.002210E-5	3.400000E+9	1.698119E+2	9.036290E-5
5.500000E+2	3.400000E+9	-2.373043E+1	9.008741E-5	3.400000E+9	1.695128E+2	9.019813E-5
5.450000E+2	3.400000E+9	-2.301387E+1	8.901430E-5	3.400000E+9	1.682564E+2	9.060087E-5
5.400000E+2	3.400000E+9	-2.334541E+1	8.952842E-5	3.400000E+9	1.683895E+2	8.918357E-5
5.350000E+2	3.400000E+9	-2.410467E+1	8.845252E-5	3.400000E+9	1.678272E+2	8.989305E-5
5.300000E+2	3.400000E+9	-2.483584E+1	8.785318E-5	3.400000E+9	1.675673E+2	8.939348E-5
5.250000E+2	3.400000E+9	-2.556823E+1	8.850577E-5	3.400000E+9	1.671045E+2	8.905400E-5
5.200000E+2	3.400000E+9	-2.681006E+1	8.813542E-5	3.400000E+9	1.665302E+2	8.812396E-5
5.150000E+2	3.400000E+9	-2.785830E+1	8.679430E-5	3.400000E+9	1.656241E+2	8.805587E-5
5.100000E+2	3.400000E+9	-2.839548E+1	8.647057E-5	3.400000E+9	1.649173E+2	8.767997E-5
5.050000E+2	3.400000E+9	-2.920492E+1	8.498417E-5	3.400000E+9	1.638902E+2	8.681385E-5
5.000000E+2	3.400000E+9	-2.954497E+1	8.248498E-5	3.400000E+9	1.622787E+2	8.480621E-5
4.950000E+2	3.400000E+9	-3.180553E+1	8.034342E-5	3.400000E+9	1.619386E+2	8.439843E-5
4.900000E+2	3.400000E+9	-3.169826E+1	7.773520E-5	3.400000E+9	1.608597E+2	8.308503E-5
4.850000E+2	3.400000E+9	-3.300026E+1	7.279009E-5	3.400000E+9	1.604963E+2	8.096726E-5
4.800000E+2	3.400000E+9	-3.261374E+1	6.971500E-5	3.400000E+9	1.583644E+2	7.740992E-5
4.750000E+2	3.400000E+9	-3.151968E+1	6.538216E-5	3.400000E+9	1.576025E+2	7.439946E-5
4.700000E+2	3.400000E+9	-2.652334E+1	6.044588E-5	3.400000E+9	1.562216E+2	6.991327E-5
4.650000E+2	3.400000E+9	-2.265275E+1	5.843064E-5	3.400000E+9	1.560000E+2	6.472124E-5
4.600000E+2	3.400000E+9	-1.598855E+1	5.877202E-5	3.400000E+9	1.597687E+2	5.766499E-5
4.550000E+2	3.400000E+9	-1.089398E+1	6.259743E-5	3.400000E+9	1.647926E+2	5.490854E-5
4.500000E+2	3.400000E+9	-8.348047E+0	6.503370E-5	3.400000E+9	1.713343E+2	5.316731E-5
4.450000E+2	3.400000E+9	-7.789953E+0	7.024146E-5	3.400000E+9	1.776794E+2	5.304520E-5
4.400000E+2	3.400000E+9	-7.146463E+0	7.357453E-5	3.400000E+9	-1.762411E+2	5.594585E-5
4.350000E+2	3.400000E+9	-7.989214E+0	7.741066E-5	3.400000E+9	-1.722895E+2	6.053458E-5
4.300000E+2	3.400000E+9	-8.615839E+0	7.906440E-5	3.400000E+9	-1.711343E+2	6.543128E-5
4.250000E+2	3.400000E+9	-9.374799E+0	8.146701E-5	3.400000E+9	-1.713949E+2	7.108584E-5
4.200000E+2	3.400000E+9	-9.626444E+0	8.302779E-5	3.400000E+9	-1.718576E+2	7.436606E-5
4.150000E+2	3.400000E+9	-1.056281E+1	8.407472E-5	3.400000E+9	-1.732684E+2	7.685541E-5
4.100000E+2	3.400000E+9	-1.109853E+1	8.558494E-5	3.400000E+9	-1.733843E+2	7.988282E-5
