H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.550000E+2	3.400000E+9	-4.801730E+1	4.292656E-5	3.400000E+9	1.276319E+2	4.209397E-5
4.500000E+2	3.400000E+9	-3.643433E+1	4.486959E-5	3.400000E+9	1.363204E+2	3.675896E-5
4.450000E+2	3.400000E+9	-3.013280E+1	4.854933E-5	3.400000E+9	1.497885E+2	3.289643E-5
4.400000E+2	3.400000E+9	-2.621075E+1	5.385674E-5	3.400000E+9	1.604214E+2	3.421231E-5
4.350000E+2	3.400000E+9	-2.346586E+1	5.797670E-5	3.400000E+9	1.694562E+2	3.887845E-5
4.300000E+2	3.400000E+9	-2.342648E+1	6.250559E-5	3.400000E+9	1.764218E+2	4.383335E-5
4.250000E+2	3.400000E+9	-2.224584E+1	6.569587E-5	3.400000E+9	1.787623E+2	4.938829E-5
4.200000E+2	3.400000E+9	-2.375595E+1	6.788415E-5	3.400000E+9	1.772520E+2	5.420942E-5
4.150000E+2	3.400000E+9	-2.515737E+1	7.050658E-5	3.400000E+9	1.775727E+2	5.892357E-5
4.100000E+2	3.400000E+9	-2.509372E+1	7.285035E-5	3.400000E+9	1.773396E+2	6.159089E-5
4.050000E+2	3.400000E+9	-2.502141E+1	7.492040E-5	3.400000E+9	1.771195E+2	6.477142E-5
4.000000E+2	3.400000E+9	-2.626773E+1	7.472034E-5	3.400000E+9	1.745932E+2	6.704378E-5
3.950000E+2	3.400000E+9	-2.433122E+1	7.540897E-5	3.400000E+9	1.745352E+2	6.770329E-5
3.900000E+2	3.400000E+9	-2.599536E+1	7.607070E-5	3.400000E+9	1.738225E+2	6.864785E-5
3.850000E+2	3.400000E+9	-2.615336E+1	7.719415E-5	3.400000E+9	1.734653E+2	7.126223E-5
3.800000E+2	3.400000E+9	-2.672471E+1	7.552688E-5	3.400000E+9	1.724286E+2	7.208205E-5
3.750000E+2	3.400000E+9	-2.686690E+1	7.696501E-5	3.400000E+9	1.720118E+2	7.246663E-5
3.700000E+2	3.400000E+9	-2.710898E+1	7.721136E-5	3.400000E+9	1.708787E+2	7.239507E-5
3.650000E+2	3.400000E+9	-2.736509E+1	7.700572E-5	3.400000E+9	1.704103E+2	7.357849E-5
3.600000E+2	3.400000E+9	-2.758526E+1	7.729905E-5	3.400000E+9	1.709573E+2	7.478012E-5
3.550000E+2	3.400000E+9	-2.725655E+1	7.743355E-5	3.400000E+9	1.689296E+2	7.436587E-5
3.500000E+2	3.400000E+9	-2.756473E+1	7.883824E-5	3.400000E+9	1.689586E+2	7.509245E-5
3.500000E+2	3.400000E+9	-2.745835E+1	7.795856E-5	3.400000E+9	1.697647E+2	7.494497E-5
3.500000E+2	3.400000E+9	-2.729035E+1	7.745672E-5	3.400000E+9	1.715098E+2	7.440127E-5
3.500000E+2	3.400000E+9	-2.665747E+1	7.774024E-5	3.400000E+9	1.711015E+2	7.342247E-5
3.500000E+2	3.400000E+9	-2.635658E+1	7.763154E-5	3.400000E+9	1.693298E+2	7.486041E-5
3.500000E+2	3.400000E+9	-2.618755E+1	7.774675E-5	3.400000E+9	1.706072E+2	7.346171E-5
3.500000E+2	3.400000E+9	-2.620470E+1	7.759574E-5	3.400000E+9	1.709075E+2	7.403864E-5
3.500000E+2	3.400000E+9	-2.640460E+1	7.769266E-5	3.400000E+9	1.703529E+2	7.440102E-5
