H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.403261E+1	9.420977E-5	3.400000E+9	1.670766E+2	9.395421E-5
5.500000E+2	3.400000E+9	-2.466426E+1	9.333664E-5	3.400000E+9	1.664237E+2	9.500730E-5
5.450000E+2	3.400000E+9	-2.404222E+1	9.433244E-5	3.400000E+9	1.663687E+2	9.551647E-5
5.400000E+2	3.400000E+9	-2.525719E+1	9.567711E-5	3.400000E+9	1.651106E+2	9.600168E-5
5.350000E+2	3.400000E+9	-2.517300E+1	9.362130E-5	3.400000E+9	1.644844E+2	9.678210E-5
5.300000E+2	3.400000E+9	-2.607136E+1	9.279891E-5	3.400000E+9	1.642187E+2	9.433676E-5
5.250000E+2	3.400000E+9	-2.590504E+1	9.343297E-5	3.400000E+9	1.644056E+2	9.370894E-5
5.200000E+2	3.400000E+9	-2.642563E+1	9.208712E-5	3.400000E+9	1.628320E+2	9.250725E-5
5.150000E+2	3.400000E+9	-2.762533E+1	9.197798E-5	3.400000E+9	1.620898E+2	9.260608E-5
5.100000E+2	3.400000E+9	-2.849044E+1	9.143204E-5	3.400000E+9	1.614887E+2	9.225443E-5
5.050000E+2	3.400000E+9	-2.922071E+1	9.111431E-5	3.400000E+9	1.612970E+2	9.027305E-5
5.000000E+2	3.400000E+9	-3.025592E+1	8.935857E-5	3.400000E+9	1.584277E+2	9.011733E-5
4.950000E+2	3.400000E+9	-3.136973E+1	8.762027E-5	3.400000E+9	1.584711E+2	8.869463E-5
4.900000E+2	3.400000E+9	-3.270451E+1	8.635910E-5	3.400000E+9	1.565889E+2	8.746699E-5
4.850000E+2	3.400000E+9	-3.251478E+1	8.202026E-5	3.400000E+9	1.543465E+2	8.323139E-5
4.800000E+2	3.400000E+9	-3.438415E+1	7.614569E-5	3.400000E+9	1.532350E+2	7.941129E-5
4.750000E+2	3.400000E+9	-3.433745E+1	7.233493E-5	3.400000E+9	1.514502E+2	7.471248E-5
4.700000E+2	3.400000E+9	-3.209023E+1	6.696767E-5	3.400000E+9	1.505983E+2	6.868845E-5
4.650000E+2	3.400000E+9	-2.954173E+1	6.375901E-5	3.400000E+9	1.512491E+2	6.352608E-5
4.600000E+2	3.400000E+9	-2.572137E+1	6.077355E-5	3.400000E+9	1.550183E+2	5.744715E-5
4.550000E+2	3.400000E+9	-2.000252E+1	5.989196E-5	3.400000E+9	1.583104E+2	5.326817E-5
4.500000E+2	3.400000E+9	-1.542174E+1	6.010869E-5	3.400000E+9	1.655282E+2	4.968833E-5
4.450000E+2	3.400000E+9	-1.098749E+1	6.210196E-5	3.400000E+9	1.726109E+2	4.663315E-5
4.400000E+2	3.400000E+9	-6.816302E+0	6.579318E-5	3.400000E+9	1.790597E+2	4.893680E-5
4.350000E+2	3.400000E+9	-5.143879E+0	7.077928E-5	3.400000E+9	-1.717663E+2	5.169654E-5
4.300000E+2	3.400000E+9	-4.697441E+0	7.567534E-5	3.400000E+9	-1.668546E+2	5.786720E-5
4.250000E+2	3.400000E+9	-4.494933E+0	7.922514E-5	3.400000E+9	-1.645372E+2	6.234118E-5
4.200000E+2	3.400000E+9	-5.411745E+0	8.292273E-5	3.400000E+9	-1.636179E+2	6.965407E-5
4.150000E+2	3.400000E+9	-7.200345E+0	8.524887E-5	3.400000E+9	-1.665333E+2	7.459110E-5
4.100000E+2	3.400000E+9	-8.157857E+0	8.786746E-5	3.400000E+9	-1.678530E+2	8.022330E-5
4.050000E+2	3.400000E+9	-8.446221E+0	8.984905E-5	3.400000E+9	-1.673784E+2	8.251139E-5
4.000000E+2	3.400000E+9	-8.968890E+0	9.075190E-5	3.400000E+9	-1.690116E+2	8.500768E-5
3.950000E+2	3.400000E+9	-9.956643E+0	9.144193E-5	3.400000E+9	-1.703736E+2	8.679679E-5
3.900000E+2	3.400000E+9	-1.011410E+1	9.173328E-5	3.400000E+9	-1.718724E+2	8.949560E-5
3.850000E+2	3.400000E+9	-1.058143E+1	9.354323E-5	3.400000E+9	-1.728473E+2	9.078730E-5
3.800000E+2	3.400000E+9	-1.068897E+1	9.341064E-5	3.400000E+9	-1.733562E+2	9.142155E-5
3.750000E+2	3.400000E+9	-1.195616E+1	9.485187E-5	3.400000E+9	-1.741395E+2	9.094120E-5
3.700000E+2	3.400000E+9	-1.237737E+1	9.391669E-5	3.400000E+9	-1.751611E+2	9.228131E-5
3.650000E+2	3.400000E+9	-1.268992E+1	9.480939E-5	3.400000E+9	-1.761471E+2	9.232146E-5
3.600000E+2	3.400000E+9	-1.217005E+1	9.525011E-5	3.400000E+9	-1.758637E+2	9.381563E-5
3.550000E+2	3.400000E+9	-1.337013E+1	9.467456E-5	3.400000E+9	-1.769582E+2	9.464689E-5
3.500000E+2	3.400000E+9	-1.239668E+1	9.620981E-5	3.400000E+9	-1.769572E+2	9.294484E-5
3.500000E+2	3.400000E+9	-1.323536E+1	9.651201E-5	3.400000E+9	-1.771098E+2	9.360267E-5
3.500000E+2	3.400000E+9	-1.338402E+1	9.605019E-5	3.400000E+9	-1.765637E+2	9.549271E-5
3.500000E+2	3.400000E+9	-1.304425E+1	9.513996E-5	3.400000E+9	-1.768182E+2	9.404024E-5
3.500000E+2	3.400000E+9	-1.333108E+1	9.608711E-5	3.400000E+9	-1.773141E+2	9.377889E-5
3.500000E+2	3.400000E+9	-1.322352E+1	9.470540E-5	3.400000E+9	-1.774446E+2	9.567565E-5
3.500000E+2	3.400000E+9	-1.399647E+1	9.543776E-5	3.400000E+9	-1.776904E+2	9.501714E-5
3.500000E+2	3.400000E+9	-1.327812E+1	9.512968E-5	3.400000E+9	-1.782403E+2	9.413638E-5
