H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-1.813408E+1	9.574119E-5	3.400000E+9	1.748805E+2	9.485392E-5
5.500000E+2	3.400000E+9	-1.857888E+1	9.453783E-5	3.400000E+9	1.737919E+2	9.446842E-5
5.450000E+2	3.400000E+9	-1.819596E+1	9.582451E-5	3.400000E+9	1.743983E+2	9.420414E-5
5.400000E+2	3.400000E+9	-1.812384E+1	9.473991E-5	3.400000E+9	1.741649E+2	9.531569E-5
5.350000E+2	3.400000E+9	-1.787250E+1	9.506370E-5	3.400000E+9	1.731438E+2	9.534448E-5
5.300000E+2	3.400000E+9	-1.764217E+1	9.522170E-5	3.400000E+9	1.741976E+2	9.447490E-5
5.250000E+2	3.400000E+9	-1.915964E+1	9.452863E-5	3.400000E+9	1.737886E+2	9.520150E-5
5.200000E+2	3.400000E+9	-1.886559E+1	9.507503E-5	3.400000E+9	1.736705E+2	9.487423E-5
5.150000E+2	3.400000E+9	-1.843312E+1	9.467971E-5	3.400000E+9	1.742943E+2	9.437551E-5
5.100000E+2	3.400000E+9	-1.936908E+1	9.629824E-5	3.400000E+9	1.738960E+2	9.553634E-5
5.050000E+2	3.400000E+9	-1.898179E+1	9.422969E-5	3.400000E+9	1.739171E+2	9.497072E-5
5.000000E+2	3.400000E+9	-1.953190E+1	9.554512E-5	3.400000E+9	1.733256E+2	9.465782E-5
4.950000E+2	3.400000E+9	-1.874153E+1	9.629603E-5	3.400000E+9	1.734279E+2	9.511055E-5
4.900000E+2	3.400000E+9	-1.857918E+1	9.411688E-5	3.400000E+9	1.733875E+2	9.418105E-5
4.850000E+2	3.400000E+9	-1.963164E+1	9.577795E-5	3.400000E+9	1.734182E+2	9.440647E-5
4.800000E+2	3.400000E+9	-1.969040E+1	9.438964E-5	3.400000E+9	1.730472E+2	9.412948E-5
4.750000E+2	3.400000E+9	-1.901407E+1	9.450630E-5	3.400000E+9	1.724442E+2	9.482657E-5
4.700000E+2	3.400000E+9	-1.841651E+1	9.327407E-5	3.400000E+9	1.732815E+2	9.432145E-5
4.650000E+2	3.400000E+9	-1.818386E+1	9.324531E-5	3.400000E+9	1.738821E+2	9.412065E-5
4.600000E+2	3.400000E+9	-1.787407E+1	9.467868E-5	3.400000E+9	1.738047E+2	9.357066E-5
4.550000E+2	3.400000E+9	-1.849086E+1	9.560466E-5	3.400000E+9	1.735271E+2	9.392713E-5
4.500000E+2	3.400000E+9	-1.889199E+1	9.472990E-5	3.400000E+9	1.732049E+2	9.553074E-5
4.450000E+2	3.400000E+9	-1.868584E+1	9.567374E-5	3.400000E+9	1.750244E+2	9.283732E-5
4.400000E+2	3.400000E+9	-1.679000E+1	9.519888E-5	3.400000E+9	1.745321E+2	9.412233E-5
4.350000E+2	3.400000E+9	-1.810038E+1	9.453126E-5	3.400000E+9	1.751955E+2	9.461655E-5
4.300000E+2	3.400000E+9	-1.784379E+1	9.593787E-5	3.400000E+9	1.740684E+2	9.571096E-5
4.250000E+2	3.400000E+9	-1.745695E+1	9.568997E-5	3.400000E+9	1.752790E+2	9.531192E-5
4.200000E+2	3.400000E+9	-1.702824E+1	9.556261E-5	3.400000E+9	1.752130E+2	9.500280E-5
4.150000E+2	3.400000E+9	-1.782235E+1	9.627975E-5	3.400000E+9	1.747280E+2	9.468247E-5
4.100000E+2	3.400000E+9	-1.863174E+1	9.596473E-5	3.400000E+9	1.744278E+2	9.600454E-5
4.050000E+2	3.400000E+9	-1.844749E+1	9.583395E-5	3.400000E+9	1.745666E+2	9.551436E-5
4.000000E+2	3.400000E+9	-1.872789E+1	9.694401E-5	3.400000E+9	1.746989E+2	9.481107E-5
3.950000E+2	3.400000E+9	-1.884284E+1	9.576979E-5	3.400000E+9	1.736115E+2	9.420728E-5
3.900000E+2	3.400000E+9	-1.939499E+1	9.537894E-5	3.400000E+9	1.740136E+2	9.548442E-5
3.850000E+2	3.400000E+9	-1.805786E+1	9.537653E-5	3.400000E+9	1.743425E+2	9.494248E-5
3.800000E+2	3.400000E+9	-1.895927E+1	9.562341E-5	3.400000E+9	1.741375E+2	9.570026E-5
3.750000E+2	3.400000E+9	-1.834858E+1	9.507540E-5	3.400000E+9	1.736980E+2	9.644013E-5
3.700000E+2	3.400000E+9	-1.798695E+1	9.497041E-5	3.400000E+9	1.742902E+2	9.640081E-5
3.650000E+2	3.400000E+9	-1.845312E+1	9.545973E-5	3.400000E+9	1.740492E+2	9.574342E-5
3.600000E+2	3.400000E+9	-1.826436E+1	9.559929E-5	3.400000E+9	1.751445E+2	9.409420E-5
3.550000E+2	3.400000E+9	-1.833747E+1	9.549510E-5	3.400000E+9	1.743839E+2	9.532917E-5
3.500000E+2	3.400000E+9	-1.816507E+1	9.499100E-5	3.400000E+9	1.751013E+2	9.590026E-5
3.500000E+2	3.400000E+9	-1.877278E+1	9.550980E-5	3.400000E+9	1.739596E+2	9.550636E-5
3.500000E+2	3.400000E+9	-1.812693E+1	9.605413E-5	3.400000E+9	1.749238E+2	9.541836E-5
3.500000E+2	3.400000E+9	-1.894270E+1	9.589457E-5	3.400000E+9	1.732669E+2	9.687484E-5
3.500000E+2	3.400000E+9	-1.968265E+1	9.615615E-5	3.400000E+9	1.738831E+2	9.674871E-5
3.500000E+2	3.400000E+9	-1.919726E+1	9.632311E-5	3.400000E+9	1.742841E+2	9.534332E-5
3.500000E+2	3.400000E+9	-1.896508E+1	9.611361E-5	3.400000E+9	1.738505E+2	9.629922E-5
3.500000E+2	3.400000E+9	-1.875645E+1	9.565532E-5	3.400000E+9	1.739464E+2	9.528882E-5
