H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-3.021098E+1	8.679037E-5	3.400000E+9	1.619805E+2	8.705288E-5
5.500000E+2	3.400000E+9	-2.957420E+1	8.744864E-5	3.400000E+9	1.619697E+2	8.640943E-5
5.450000E+2	3.400000E+9	-3.024943E+1	8.631778E-5	3.400000E+9	1.614536E+2	8.825117E-5
5.400000E+2	3.400000E+9	-2.995155E+1	8.683282E-5	3.400000E+9	1.619126E+2	8.713037E-5
5.350000E+2	3.400000E+9	-3.012751E+1	8.696296E-5	3.400000E+9	1.625897E+2	8.676766E-5
5.300000E+2	3.400000E+9	-3.070495E+1	8.721100E-5	3.400000E+9	1.617405E+2	8.681998E-5
5.250000E+2	3.400000E+9	-3.055485E+1	8.686120E-5	3.400000E+9	1.616983E+2	8.584017E-5
5.200000E+2	3.400000E+9	-3.013564E+1	8.640331E-5	3.400000E+9	1.619721E+2	8.759992E-5
5.150000E+2	3.400000E+9	-3.054945E+1	8.655353E-5	3.400000E+9	1.619377E+2	8.691187E-5
5.100000E+2	3.400000E+9	-3.076734E+1	8.583652E-5	3.400000E+9	1.625996E+2	8.681660E-5
5.050000E+2	3.400000E+9	-2.983530E+1	8.557368E-5	3.400000E+9	1.628994E+2	8.752791E-5
5.000000E+2	3.400000E+9	-2.929095E+1	8.663855E-5	3.400000E+9	1.619661E+2	8.611093E-5
4.950000E+2	3.400000E+9	-2.971734E+1	8.532657E-5	3.400000E+9	1.630123E+2	8.658213E-5
4.900000E+2	3.400000E+9	-2.890748E+1	8.563673E-5	3.400000E+9	1.621344E+2	8.588420E-5
4.850000E+2	3.400000E+9	-2.897192E+1	8.649844E-5	3.400000E+9	1.627859E+2	8.668202E-5
4.800000E+2	3.400000E+9	-2.861076E+1	8.740350E-5	3.400000E+9	1.625206E+2	8.762912E-5
4.750000E+2	3.400000E+9	-2.919364E+1	8.636389E-5	3.400000E+9	1.639898E+2	8.732430E-5
4.700000E+2	3.400000E+9	-2.953729E+1	8.671670E-5	3.400000E+9	1.619773E+2	8.604790E-5
4.650000E+2	3.400000E+9	-3.024191E+1	8.656977E-5	3.400000E+9	1.614040E+2	8.657768E-5
4.600000E+2	3.400000E+9	-2.942479E+1	8.527327E-5	3.400000E+9	1.620616E+2	8.456263E-5
4.550000E+2	3.400000E+9	-3.039078E+1	8.479430E-5	3.400000E+9	1.619596E+2	8.428384E-5
4.500000E+2	3.400000E+9	-2.940683E+1	8.587322E-5	3.400000E+9	1.604156E+2	8.563532E-5
4.450000E+2	3.400000E+9	-3.128998E+1	8.445414E-5	3.400000E+9	1.618945E+2	8.549740E-5
4.400000E+2	3.400000E+9	-3.143651E+1	8.544174E-5	3.400000E+9	1.600930E+2	8.839893E-5
4.350000E+2	3.400000E+9	-3.055063E+1	8.247393E-5	3.400000E+9	1.654235E+2	8.059078E-5
