H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.176861E+1	9.319027E-5	3.400000E+9	1.704795E+2	9.341685E-5
5.500000E+2	3.400000E+9	-2.156033E+1	9.223262E-5	3.400000E+9	1.697262E+2	9.206940E-5
5.450000E+2	3.400000E+9	-2.343063E+1	9.233558E-5	3.400000E+9	1.699402E+2	9.219661E-5
5.400000E+2	3.400000E+9	-2.233379E+1	9.279455E-5	3.400000E+9	1.693139E+2	9.172224E-5
5.350000E+2	3.400000E+9	-2.244928E+1	9.361081E-5	3.400000E+9	1.692737E+2	9.119009E-5
5.300000E+2	3.400000E+9	-2.293991E+1	9.315574E-5	3.400000E+9	1.698544E+2	9.286325E-5
5.250000E+2	3.400000E+9	-2.246268E+1	9.251651E-5	3.400000E+9	1.696595E+2	9.167293E-5
5.200000E+2	3.400000E+9	-2.312205E+1	9.177511E-5	3.400000E+9	1.699012E+2	9.024834E-5
5.150000E+2	3.400000E+9	-2.387034E+1	9.283434E-5	3.400000E+9	1.689623E+2	9.294151E-5
5.100000E+2	3.400000E+9	-2.396451E+1	9.174910E-5	3.400000E+9	1.686477E+2	9.070447E-5
5.050000E+2	3.400000E+9	-2.465558E+1	8.911864E-5	3.400000E+9	1.683368E+2	9.100924E-5
5.000000E+2	3.400000E+9	-2.382165E+1	8.932632E-5	3.400000E+9	1.692893E+2	9.079565E-5
4.950000E+2	3.400000E+9	-2.483945E+1	8.881467E-5	3.400000E+9	1.674325E+2	8.974369E-5
4.900000E+2	3.400000E+9	-2.437792E+1	8.734658E-5	3.400000E+9	1.680755E+2	8.863145E-5
4.850000E+2	3.400000E+9	-2.598148E+1	8.679007E-5	3.400000E+9	1.669134E+2	8.809650E-5
4.800000E+2	3.400000E+9	-2.472817E+1	8.306175E-5	3.400000E+9	1.675845E+2	8.637806E-5
4.750000E+2	3.400000E+9	-2.380066E+1	8.149880E-5	3.400000E+9	1.667759E+2	8.497228E-5
4.700000E+2	3.400000E+9	-2.240612E+1	7.942227E-5	3.400000E+9	1.672974E+2	8.259689E-5
4.650000E+2	3.400000E+9	-1.953470E+1	7.732136E-5	3.400000E+9	1.665362E+2	8.130886E-5
4.600000E+2	3.400000E+9	-1.727148E+1	7.977073E-5	3.400000E+9	1.679444E+2	7.831029E-5
4.550000E+2	3.400000E+9	-1.530796E+1	8.200121E-5	3.400000E+9	1.702645E+2	7.572285E-5
4.500000E+2	3.400000E+9	-1.392088E+1	8.439523E-5	3.400000E+9	1.734642E+2	7.534790E-5
4.450000E+2	3.400000E+9	-1.506354E+1	8.666697E-5	3.400000E+9	1.766677E+2	7.724904E-5
4.400000E+2	3.400000E+9	-1.523210E+1	8.815457E-5	3.400000E+9	1.796831E+2	7.941808E-5
4.350000E+2	3.400000E+9	-1.516837E+1	9.029429E-5	3.400000E+9	1.796395E+2	8.260381E-5
4.300000E+2	3.400000E+9	-1.545882E+1	9.062210E-5	3.400000E+9	1.797538E+2	8.425824E-5
4.250000E+2	3.400000E+9	-1.582973E+1	9.152295E-5	3.400000E+9	1.796294E+2	8.812077E-5
4.200000E+2	3.400000E+9	-1.574354E+1	9.233296E-5	3.400000E+9	1.787764E+2	8.826176E-5
4.150000E+2	3.400000E+9	-1.594855E+1	9.216053E-5	3.400000E+9	1.784820E+2	8.997596E-5
4.100000E+2	3.400000E+9	-1.624944E+1	9.287879E-5	3.400000E+9	1.783151E+2	9.033424E-5
4.050000E+2	3.400000E+9	-1.702477E+1	9.257654E-5	3.400000E+9	1.774540E+2	9.104580E-5
4.000000E+2	3.400000E+9	-1.711825E+1	9.341842E-5	3.400000E+9	1.772008E+2	9.170616E-5
3.950000E+2	3.400000E+9	-1.641007E+1	9.312614E-5	3.400000E+9	1.759966E+2	9.155458E-5
3.900000E+2	3.400000E+9	-1.685312E+1	9.317939E-5	3.400000E+9	1.769080E+2	9.222022E-5
3.850000E+2	3.400000E+9	-1.810329E+1	9.288958E-5	3.400000E+9	1.763511E+2	9.242307E-5
3.800000E+2	3.400000E+9	-1.811193E+1	9.298934E-5	3.400000E+9	1.758307E+2	9.332164E-5
3.750000E+2	3.400000E+9	-1.777068E+1	9.380358E-5	3.400000E+9	1.758752E+2	9.257663E-5
3.700000E+2	3.400000E+9	-1.917889E+1	9.412478E-5	3.400000E+9	1.755005E+2	9.371707E-5
3.650000E+2	3.400000E+9	-1.820087E+1	9.436071E-5	3.400000E+9	1.750162E+2	9.226257E-5
3.600000E+2	3.400000E+9	-1.779830E+1	9.495084E-5	3.400000E+9	1.759526E+2	9.438676E-5
3.550000E+2	3.400000E+9	-1.786160E+1	9.397133E-5	3.400000E+9	1.753895E+2	9.291020E-5
3.500000E+2	3.400000E+9	-1.916947E+1	9.464044E-5	3.400000E+9	1.743518E+2	9.309345E-5
3.500000E+2	3.400000E+9	-1.869919E+1	9.496596E-5	3.400000E+9	1.749226E+2	9.443346E-5
3.500000E+2	3.400000E+9	-1.848982E+1	9.407839E-5	3.400000E+9	1.749698E+2	9.353949E-5
3.500000E+2	3.400000E+9	-1.787680E+1	9.392982E-5	3.400000E+9	1.754167E+2	9.361020E-5
3.500000E+2	3.400000E+9	-1.830485E+1	9.450169E-5	3.400000E+9	1.741394E+2	9.342066E-5
3.500000E+2	3.400000E+9	-1.890616E+1	9.443038E-5	3.400000E+9	1.746561E+2	9.407091E-5
3.500000E+2	3.400000E+9	-1.833500E+1	9.434169E-5	3.400000E+9	1.753343E+2	9.370188E-5
3.500000E+2	3.400000E+9	-1.825895E+1	9.419416E-5	3.400000E+9	1.749786E+2	9.368229E-5
