H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
3.850000E+2	3.400000E+9	-1.927207E+1	7.472052E-5	3.400000E+9	1.796081E+2	6.988370E-5
3.800000E+2	3.400000E+9	-1.905578E+1	7.619654E-5	3.400000E+9	1.777761E+2	7.037961E-5
3.750000E+2	3.400000E+9	-1.955670E+1	7.601599E-5	3.400000E+9	1.774717E+2	7.142436E-5
3.700000E+2	3.400000E+9	-2.022562E+1	7.640816E-5	3.400000E+9	1.778929E+2	7.348700E-5
3.650000E+2	3.400000E+9	-1.928789E+1	7.667929E-5	3.400000E+9	1.773391E+2	7.307770E-5
3.600000E+2	3.400000E+9	-2.038878E+1	7.699661E-5	3.400000E+9	1.757316E+2	7.387230E-5
3.550000E+2	3.400000E+9	-2.030277E+1	7.696528E-5	3.400000E+9	1.749273E+2	7.390766E-5
3.500000E+2	3.400000E+9	-2.175371E+1	7.830835E-5	3.400000E+9	1.744972E+2	7.403271E-5
3.500000E+2	3.400000E+9	-2.132465E+1	7.649911E-5	3.400000E+9	1.745892E+2	7.513291E-5
3.500000E+2	3.400000E+9	-2.135970E+1	7.774599E-5	3.400000E+9	1.750475E+2	7.428951E-5
3.500000E+2	3.400000E+9	-2.081602E+1	7.768650E-5	3.400000E+9	1.748287E+2	7.442416E-5
3.500000E+2	3.400000E+9	-2.121680E+1	7.670878E-5	3.400000E+9	1.750711E+2	7.433756E-5
3.500000E+2	3.400000E+9	-1.995029E+1	7.776608E-5	3.400000E+9	1.759028E+2	7.430878E-5
3.500000E+2	3.400000E+9	-2.091307E+1	7.754742E-5	3.400000E+9	1.745451E+2	7.491764E-5
3.500000E+2	3.400000E+9	-2.057432E+1	7.811259E-5	3.400000E+9	1.740963E+2	7.349357E-5
