H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.535452E+1	9.037114E-5	3.400000E+9	1.673103E+2	9.029959E-5
5.500000E+2	3.400000E+9	-2.555416E+1	9.070790E-5	3.400000E+9	1.670248E+2	9.042897E-5
5.450000E+2	3.400000E+9	-2.520930E+1	9.064470E-5	3.400000E+9	1.666692E+2	8.962984E-5
5.400000E+2	3.400000E+9	-2.521881E+1	8.972446E-5	3.400000E+9	1.669183E+2	8.964725E-5
5.350000E+2	3.400000E+9	-2.627935E+1	8.977493E-5	3.400000E+9	1.668179E+2	9.023109E-5
5.300000E+2	3.400000E+9	-2.670965E+1	8.959190E-5	3.400000E+9	1.667720E+2	8.889285E-5
5.250000E+2	3.400000E+9	-2.663407E+1	9.034039E-5	3.400000E+9	1.655229E+2	8.980851E-5
5.200000E+2	3.400000E+9	-2.766542E+1	8.991099E-5	3.400000E+9	1.653847E+2	9.006052E-5
5.150000E+2	3.400000E+9	-2.745873E+1	8.898559E-5	3.400000E+9	1.655199E+2	8.830607E-5
5.100000E+2	3.400000E+9	-2.780803E+1	8.767947E-5	3.400000E+9	1.644810E+2	8.791753E-5
5.050000E+2	3.400000E+9	-2.869786E+1	8.764143E-5	3.400000E+9	1.639365E+2	8.904930E-5
5.000000E+2	3.400000E+9	-2.957730E+1	8.484923E-5	3.400000E+9	1.638792E+2	8.647861E-5
4.950000E+2	3.400000E+9	-2.911482E+1	8.387605E-5	3.400000E+9	1.623040E+2	8.541054E-5
4.900000E+2	3.400000E+9	-2.977983E+1	8.168155E-5	3.400000E+9	1.625266E+2	8.530211E-5
4.850000E+2	3.400000E+9	-2.979189E+1	7.962722E-5	3.400000E+9	1.635010E+2	8.232581E-5
4.800000E+2	3.400000E+9	-2.939935E+1	7.686391E-5	3.400000E+9	1.624083E+2	8.267817E-5
4.750000E+2	3.400000E+9	-2.808240E+1	7.253182E-5	3.400000E+9	1.609294E+2	7.995569E-5
4.700000E+2	3.400000E+9	-2.548596E+1	6.983754E-5	3.400000E+9	1.608195E+2	7.637422E-5
4.650000E+2	3.400000E+9	-2.175117E+1	6.811318E-5	3.400000E+9	1.616725E+2	7.325783E-5
4.600000E+2	3.400000E+9	-1.699973E+1	6.971397E-5	3.400000E+9	1.630219E+2	6.806399E-5
4.550000E+2	3.400000E+9	-1.375070E+1	7.327953E-5	3.400000E+9	1.668494E+2	6.576037E-5
4.500000E+2	3.400000E+9	-1.219599E+1	7.536987E-5	3.400000E+9	1.702810E+2	6.368558E-5
4.450000E+2	3.400000E+9	-1.259384E+1	7.991312E-5	3.400000E+9	1.756433E+2	6.542337E-5
4.400000E+2	3.400000E+9	-1.250073E+1	8.240253E-5	3.400000E+9	1.793701E+2	6.811192E-5
4.350000E+2	3.400000E+9	-1.322204E+1	8.465848E-5	3.400000E+9	-1.786754E+2	7.254930E-5
4.300000E+2	3.400000E+9	-1.343922E+1	8.569728E-5	3.400000E+9	-1.787673E+2	7.472092E-5
4.250000E+2	3.400000E+9	-1.386477E+1	8.783928E-5	3.400000E+9	-1.782103E+2	7.883584E-5
4.200000E+2	3.400000E+9	-1.477201E+1	8.773647E-5	3.400000E+9	-1.789579E+2	8.336145E-5
4.150000E+2	3.400000E+9	-1.473881E+1	8.948387E-5	3.400000E+9	-1.793070E+2	8.354111E-5
4.100000E+2	3.400000E+9	-1.502258E+1	8.977194E-5	3.400000E+9	-1.788608E+2	8.584758E-5
4.050000E+2	3.400000E+9	-1.552326E+1	9.052468E-5	3.400000E+9	1.799527E+2	8.900453E-5
4.000000E+2	3.400000E+9	-1.662338E+1	9.145274E-5	3.400000E+9	1.797449E+2	8.874717E-5
3.950000E+2	3.400000E+9	-1.693344E+1	9.105799E-5	3.400000E+9	1.785374E+2	8.873134E-5
3.900000E+2	3.400000E+9	-1.619909E+1	9.101191E-5	3.400000E+9	1.787421E+2	8.885755E-5
3.850000E+2	3.400000E+9	-1.612318E+1	9.221001E-5	3.400000E+9	1.786935E+2	9.053435E-5
3.800000E+2	3.400000E+9	-1.601461E+1	9.151832E-5	3.400000E+9	1.778920E+2	9.068862E-5
3.750000E+2	3.400000E+9	-1.668335E+1	9.338294E-5	3.400000E+9	1.781421E+2	9.144861E-5
3.700000E+2	3.400000E+9	-1.793767E+1	9.285047E-5	3.400000E+9	1.767372E+2	9.090693E-5
3.650000E+2	3.400000E+9	-1.781642E+1	9.233470E-5	3.400000E+9	1.768714E+2	9.225267E-5
3.600000E+2	3.400000E+9	-1.731069E+1	9.252503E-5	3.400000E+9	1.759325E+2	8.947276E-5
3.550000E+2	3.400000E+9	-1.660245E+1	9.199450E-5	3.400000E+9	1.770843E+2	9.216303E-5
3.500000E+2	3.400000E+9	-1.753957E+1	9.166685E-5	3.400000E+9	1.767453E+2	9.261463E-5
3.500000E+2	3.400000E+9	-1.758286E+1	9.263925E-5	3.400000E+9	1.769139E+2	9.175124E-5
3.500000E+2	3.400000E+9	-1.666937E+1	9.199451E-5	3.400000E+9	1.764571E+2	9.302376E-5
3.500000E+2	3.400000E+9	-1.738909E+1	9.229387E-5	3.400000E+9	1.763680E+2	9.276308E-5
3.500000E+2	3.400000E+9	-1.815065E+1	9.316094E-5	3.400000E+9	1.776921E+2	9.302130E-5
3.500000E+2	3.400000E+9	-1.651566E+1	9.321317E-5	3.400000E+9	1.778495E+2	9.228964E-5
3.500000E+2	3.400000E+9	-1.669777E+1	9.241623E-5	3.400000E+9	1.774469E+2	9.100129E-5
3.500000E+2	3.400000E+9	-1.636484E+1	9.232685E-5	3.400000E+9	1.774321E+2	9.207617E-5
