H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.853184E+1	8.499467E-5	3.400000E+9	1.616674E+2	8.464789E-5
5.500000E+2	3.400000E+9	-2.879617E+1	8.551926E-5	3.400000E+9	1.620142E+2	8.460863E-5
5.450000E+2	3.400000E+9	-2.875991E+1	8.514054E-5	3.400000E+9	1.618188E+2	8.558511E-5
5.400000E+2	3.400000E+9	-2.889821E+1	8.613886E-5	3.400000E+9	1.618832E+2	8.471083E-5
5.350000E+2	3.400000E+9	-2.925590E+1	8.448561E-5	3.400000E+9	1.616930E+2	8.415180E-5
5.300000E+2	3.400000E+9	-2.951464E+1	8.494059E-5	3.400000E+9	1.613573E+2	8.409445E-5
5.250000E+2	3.400000E+9	-2.897606E+1	8.484572E-5	3.400000E+9	1.610857E+2	8.519325E-5
5.200000E+2	3.400000E+9	-2.832979E+1	8.534183E-5	3.400000E+9	1.604548E+2	8.393113E-5
5.150000E+2	3.400000E+9	-2.916142E+1	8.539177E-5	3.400000E+9	1.613217E+2	8.426739E-5
5.100000E+2	3.400000E+9	-2.907264E+1	8.470794E-5	3.400000E+9	1.606848E+2	8.494057E-5
5.050000E+2	3.400000E+9	-2.949016E+1	8.547783E-5	3.400000E+9	1.608176E+2	8.373074E-5
5.000000E+2	3.400000E+9	-2.957805E+1	8.521186E-5	3.400000E+9	1.605125E+2	8.314501E-5
4.950000E+2	3.400000E+9	-2.933514E+1	8.476161E-5	3.400000E+9	1.603874E+2	8.306727E-5
4.900000E+2	3.400000E+9	-3.024181E+1	8.391352E-5	3.400000E+9	1.596089E+2	8.267162E-5
4.850000E+2	3.400000E+9	-3.046813E+1	8.415351E-5	3.400000E+9	1.587826E+2	8.316192E-5
4.800000E+2	3.400000E+9	-3.046630E+1	8.401895E-5	3.400000E+9	1.582933E+2	8.263066E-5
4.750000E+2	3.400000E+9	-3.113702E+1	8.262326E-5	3.400000E+9	1.573076E+2	7.941340E-5
4.700000E+2	3.400000E+9	-3.127350E+1	8.274234E-5	3.400000E+9	1.560471E+2	7.874625E-5
4.650000E+2	3.400000E+9	-3.267114E+1	8.076934E-5	3.400000E+9	1.551916E+2	7.538254E-5
4.600000E+2	3.400000E+9	-3.093739E+1	7.854935E-5	3.400000E+9	1.548772E+2	7.297956E-5
4.550000E+2	3.400000E+9	-3.047645E+1	7.731644E-5	3.400000E+9	1.564883E+2	6.899856E-5
4.500000E+2	3.400000E+9	-2.779164E+1	7.502988E-5	3.400000E+9	1.595141E+2	6.582642E-5
4.450000E+2	3.400000E+9	-2.721503E+1	7.431326E-5	3.400000E+9	1.612709E+2	6.410723E-5
4.400000E+2	3.400000E+9	-2.532718E+1	7.496105E-5	3.400000E+9	1.661351E+2	6.331319E-5
4.350000E+2	3.400000E+9	-2.428857E+1	7.654850E-5	3.400000E+9	1.703118E+2	6.619770E-5
4.300000E+2	3.400000E+9	-2.472085E+1	7.866007E-5	3.400000E+9	1.706267E+2	6.904655E-5
4.250000E+2	3.400000E+9	-2.428880E+1	7.856511E-5	3.400000E+9	1.717150E+2	7.120552E-5
4.200000E+2	3.400000E+9	-2.439553E+1	7.931577E-5	3.400000E+9	1.726607E+2	7.380210E-5
4.150000E+2	3.400000E+9	-2.394150E+1	8.166020E-5	3.400000E+9	1.716233E+2	7.527234E-5
4.100000E+2	3.400000E+9	-2.467204E+1	8.156575E-5	3.400000E+9	1.710963E+2	7.682509E-5
4.050000E+2	3.400000E+9	-2.446076E+1	8.245079E-5	3.400000E+9	1.712829E+2	7.919301E-5
4.000000E+2	3.400000E+9	-2.507851E+1	8.236109E-5	3.400000E+9	1.714251E+2	7.940796E-5
3.950000E+2	3.400000E+9	-2.470730E+1	8.306749E-5	3.400000E+9	1.704816E+2	8.027732E-5
3.900000E+2	3.400000E+9	-2.463784E+1	8.323106E-5	3.400000E+9	1.709749E+2	8.042042E-5
3.850000E+2	3.400000E+9	-2.448959E+1	8.337047E-5	3.400000E+9	1.701744E+2	8.116697E-5
3.800000E+2	3.400000E+9	-2.423754E+1	8.386024E-5	3.400000E+9	1.694443E+2	8.115870E-5
3.750000E+2	3.400000E+9	-2.490458E+1	8.377356E-5	3.400000E+9	1.698958E+2	8.307258E-5
3.700000E+2	3.400000E+9	-2.395211E+1	8.199642E-5	3.400000E+9	1.704059E+2	8.235654E-5
3.650000E+2	3.400000E+9	-2.464169E+1	8.518738E-5	3.400000E+9	1.701396E+2	8.157452E-5
3.600000E+2	3.400000E+9	-2.557408E+1	8.304926E-5	3.400000E+9	1.690973E+2	8.220356E-5
3.550000E+2	3.400000E+9	-2.486609E+1	8.437572E-5	3.400000E+9	1.687053E+2	8.111585E-5
3.500000E+2	3.400000E+9	-2.569139E+1	8.450520E-5	3.400000E+9	1.680975E+2	8.256426E-5
3.500000E+2	3.400000E+9	-2.609372E+1	8.443434E-5	3.400000E+9	1.680415E+2	8.218265E-5
3.500000E+2	3.400000E+9	-2.664744E+1	8.393675E-5	3.400000E+9	1.695149E+2	8.191566E-5
3.500000E+2	3.400000E+9	-2.547012E+1	8.363247E-5	3.400000E+9	1.687808E+2	8.220148E-5
3.500000E+2	3.400000E+9	-2.567757E+1	8.515263E-5	3.400000E+9	1.686015E+2	8.317156E-5
3.500000E+2	3.400000E+9	-2.566194E+1	8.377971E-5	3.400000E+9	1.681059E+2	8.246002E-5
3.500000E+2	3.400000E+9	-2.640279E+1	8.463009E-5	3.400000E+9	1.676531E+2	8.320631E-5
3.500000E+2	3.400000E+9	-2.641404E+1	8.283690E-5	3.400000E+9	1.676513E+2	8.357422E-5
