H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.585224E+1	9.010530E-5	3.400000E+9	1.653975E+2	9.068561E-5
5.500000E+2	3.400000E+9	-2.569958E+1	9.024431E-5	3.400000E+9	1.665936E+2	9.151299E-5
5.450000E+2	3.400000E+9	-2.575453E+1	9.007058E-5	3.400000E+9	1.657699E+2	9.006223E-5
5.400000E+2	3.400000E+9	-2.678969E+1	9.050530E-5	3.400000E+9	1.655255E+2	9.064242E-5
5.350000E+2	3.400000E+9	-2.688663E+1	8.957296E-5	3.400000E+9	1.644208E+2	8.935760E-5
5.300000E+2	3.400000E+9	-2.791250E+1	9.011390E-5	3.400000E+9	1.647389E+2	8.942457E-5
5.250000E+2	3.400000E+9	-2.815556E+1	8.931170E-5	3.400000E+9	1.643742E+2	8.901551E-5
5.200000E+2	3.400000E+9	-2.802481E+1	8.726004E-5	3.400000E+9	1.635936E+2	8.853942E-5
5.150000E+2	3.400000E+9	-2.881542E+1	8.676430E-5	3.400000E+9	1.631988E+2	8.803602E-5
5.100000E+2	3.400000E+9	-3.063950E+1	8.611738E-5	3.400000E+9	1.615935E+2	8.808963E-5
5.050000E+2	3.400000E+9	-3.282066E+1	8.468502E-5	3.400000E+9	1.594821E+2	8.773669E-5
5.000000E+2	3.400000E+9	-3.290143E+1	8.292227E-5	3.400000E+9	1.592847E+2	8.542291E-5
4.950000E+2	3.400000E+9	-3.505286E+1	7.986034E-5	3.400000E+9	1.577304E+2	8.397752E-5
4.900000E+2	3.400000E+9	-3.544885E+1	7.624103E-5	3.400000E+9	1.565696E+2	8.064184E-5
4.850000E+2	3.400000E+9	-3.578986E+1	6.964310E-5	3.400000E+9	1.550463E+2	7.898535E-5
4.800000E+2	3.400000E+9	-3.597119E+1	6.545142E-5	3.400000E+9	1.536150E+2	7.509295E-5
4.750000E+2	3.400000E+9	-3.275693E+1	6.005805E-5	3.400000E+9	1.526720E+2	7.001770E-5
4.700000E+2	3.400000E+9	-2.748308E+1	5.517589E-5	3.400000E+9	1.532289E+2	6.450277E-5
4.650000E+2	3.400000E+9	-2.225458E+1	5.377598E-5	3.400000E+9	1.524345E+2	5.853225E-5
4.600000E+2	3.400000E+9	-1.860621E+1	5.223959E-5	3.400000E+9	1.574070E+2	5.264294E-5
4.550000E+2	3.400000E+9	-1.245955E+1	5.572215E-5	3.400000E+9	1.613818E+2	4.983202E-5
4.500000E+2	3.400000E+9	-7.287254E+0	5.886358E-5	3.400000E+9	1.688665E+2	4.608345E-5
4.450000E+2	3.400000E+9	-3.130633E+0	6.336033E-5	3.400000E+9	1.780512E+2	4.647240E-5
4.400000E+2	3.400000E+9	-2.268868E+0	6.860641E-5	3.400000E+9	-1.737714E+2	4.986178E-5
4.350000E+2	3.400000E+9	-3.655288E+0	7.286729E-5	3.400000E+9	-1.703437E+2	5.457895E-5
4.300000E+2	3.400000E+9	-5.369736E+0	7.780294E-5	3.400000E+9	-1.674138E+2	5.992163E-5
4.250000E+2	3.400000E+9	-5.458617E+0	7.885943E-5	3.400000E+9	-1.659383E+2	6.563890E-5
4.200000E+2	3.400000E+9	-6.143585E+0	8.211615E-5	3.400000E+9	-1.660320E+2	6.960203E-5
4.150000E+2	3.400000E+9	-6.978697E+0	8.268485E-5	3.400000E+9	-1.678457E+2	7.435911E-5
4.100000E+2	3.400000E+9	-7.119002E+0	8.414438E-5	3.400000E+9	-1.694518E+2	7.713472E-5
4.050000E+2	3.400000E+9	-8.637470E+0	8.492573E-5	3.400000E+9	-1.701824E+2	7.949307E-5
4.000000E+2	3.400000E+9	-8.460710E+0	8.546579E-5	3.400000E+9	-1.711690E+2	8.019677E-5
3.950000E+2	3.400000E+9	-9.182056E+0	8.764560E-5	3.400000E+9	-1.707748E+2	8.262614E-5
3.900000E+2	3.400000E+9	-8.997336E+0	8.675166E-5	3.400000E+9	-1.732034E+2	8.239216E-5
3.850000E+2	3.400000E+9	-1.054604E+1	8.739555E-5	3.400000E+9	-1.740865E+2	8.496414E-5
3.800000E+2	3.400000E+9	-1.063464E+1	8.763516E-5	3.400000E+9	-1.747020E+2	8.579869E-5
3.750000E+2	3.400000E+9	-1.084343E+1	8.819059E-5	3.400000E+9	-1.758843E+2	8.472105E-5
3.700000E+2	3.400000E+9	-1.200919E+1	8.834046E-5	3.400000E+9	-1.761011E+2	8.738288E-5
3.650000E+2	3.400000E+9	-1.201495E+1	8.713872E-5	3.400000E+9	-1.762093E+2	8.700013E-5
3.600000E+2	3.400000E+9	-1.230703E+1	8.903920E-5	3.400000E+9	-1.774071E+2	8.640491E-5
3.550000E+2	3.400000E+9	-1.209040E+1	8.824161E-5	3.400000E+9	-1.767856E+2	8.686014E-5
3.500000E+2	3.400000E+9	-1.325666E+1	8.856803E-5	3.400000E+9	-1.774704E+2	8.834908E-5
3.500000E+2	3.400000E+9	-1.222838E+1	8.836914E-5	3.400000E+9	-1.774519E+2	8.838376E-5
3.500000E+2	3.400000E+9	-1.268942E+1	8.963438E-5	3.400000E+9	-1.775717E+2	8.811863E-5
3.500000E+2	3.400000E+9	-1.259383E+1	8.904302E-5	3.400000E+9	-1.776864E+2	8.792920E-5
3.500000E+2	3.400000E+9	-1.255809E+1	8.900506E-5	3.400000E+9	-1.778134E+2	8.823356E-5
3.500000E+2	3.400000E+9	-1.308695E+1	8.898634E-5	3.400000E+9	-1.768852E+2	8.949090E-5
3.500000E+2	3.400000E+9	-1.241700E+1	9.027270E-5	3.400000E+9	-1.773150E+2	8.808461E-5
3.500000E+2	3.400000E+9	-1.183719E+1	8.899533E-5	3.400000E+9	-1.773933E+2	8.882872E-5
