H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.500000E+2	3.400000E+9	-1.768393E+1	9.655388E-5	3.400000E+9	1.749026E+2	9.678374E-5
4.450000E+2	3.400000E+9	-1.870166E+1	9.691089E-5	3.400000E+9	1.740249E+2	9.721159E-5
4.400000E+2	3.400000E+9	-1.854704E+1	9.613824E-5	3.400000E+9	1.748724E+2	9.691694E-5
4.350000E+2	3.400000E+9	-1.811030E+1	9.569699E-5	3.400000E+9	1.742699E+2	9.608713E-5
4.300000E+2	3.400000E+9	-1.863212E+1	9.643848E-5	3.400000E+9	1.745094E+2	9.601780E-5
4.250000E+2	3.400000E+9	-1.828863E+1	9.600134E-5	3.400000E+9	1.746115E+2	9.629397E-5
4.200000E+2	3.400000E+9	-1.820420E+1	9.617102E-5	3.400000E+9	1.749241E+2	9.538434E-5
4.150000E+2	3.400000E+9	-1.901910E+1	9.806664E-5	3.400000E+9	1.740423E+2	9.579185E-5
4.100000E+2	3.400000E+9	-1.902015E+1	9.591674E-5	3.400000E+9	1.736079E+2	9.605690E-5
4.050000E+2	3.400000E+9	-1.893142E+1	9.676052E-5	3.400000E+9	1.737869E+2	9.491370E-5
4.000000E+2	3.400000E+9	-1.848535E+1	9.656881E-5	3.400000E+9	1.738317E+2	9.606378E-5
3.950000E+2	3.400000E+9	-1.881090E+1	9.560084E-5	3.400000E+9	1.737535E+2	9.525311E-5
3.900000E+2	3.400000E+9	-1.837111E+1	9.706408E-5	3.400000E+9	1.744762E+2	9.651286E-5
3.850000E+2	3.400000E+9	-1.831457E+1	9.562033E-5	3.400000E+9	1.742002E+2	9.641594E-5
3.800000E+2	3.400000E+9	-1.864875E+1	9.660245E-5	3.400000E+9	1.740499E+2	9.705685E-5
3.750000E+2	3.400000E+9	-1.914275E+1	9.654815E-5	3.400000E+9	1.737792E+2	9.745231E-5
3.700000E+2	3.400000E+9	-1.842425E+1	9.564660E-5	3.400000E+9	1.741382E+2	9.511272E-5
3.650000E+2	3.400000E+9	-1.852597E+1	9.649405E-5	3.400000E+9	1.742185E+2	9.707006E-5
3.600000E+2	3.400000E+9	-1.827844E+1	9.705054E-5	3.400000E+9	1.747433E+2	9.586382E-5
3.550000E+2	3.400000E+9	-1.905209E+1	9.607719E-5	3.400000E+9	1.741972E+2	9.524663E-5
3.500000E+2	3.400000E+9	-1.862672E+1	9.697946E-5	3.400000E+9	1.740673E+2	9.647020E-5
3.500000E+2	3.400000E+9	-1.790588E+1	9.616709E-5	3.400000E+9	1.740051E+2	9.533313E-5
3.500000E+2	3.400000E+9	-1.827943E+1	9.590959E-5	3.400000E+9	1.747294E+2	9.684727E-5
3.500000E+2	3.400000E+9	-1.930117E+1	9.632876E-5	3.400000E+9	1.746582E+2	9.603125E-5
3.500000E+2	3.400000E+9	-1.832376E+1	9.641131E-5	3.400000E+9	1.746089E+2	9.596881E-5
3.500000E+2	3.400000E+9	-1.779065E+1	9.535428E-5	3.400000E+9	1.752688E+2	9.613263E-5
3.500000E+2	3.400000E+9	-1.733430E+1	9.715786E-5	3.400000E+9	1.744189E+2	9.518890E-5
3.500000E+2	3.400000E+9	-1.772406E+1	9.648092E-5	3.400000E+9	1.742163E+2	9.684974E-5
