H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.350000E+2	3.400000E+9	-1.075551E+1	6.835804E-5	3.400000E+9	-1.751634E+2	5.049828E-5
4.300000E+2	3.400000E+9	-1.072513E+1	7.067061E-5	3.400000E+9	-1.735684E+2	5.629889E-5
4.250000E+2	3.400000E+9	-1.224277E+1	7.317647E-5	3.400000E+9	-1.723318E+2	6.085827E-5
4.200000E+2	3.400000E+9	-1.343680E+1	7.421182E-5	3.400000E+9	-1.742882E+2	6.521615E-5
4.150000E+2	3.400000E+9	-1.374898E+1	7.626795E-5	3.400000E+9	-1.759896E+2	6.718408E-5
4.100000E+2	3.400000E+9	-1.484742E+1	7.739264E-5	3.400000E+9	-1.771338E+2	7.134234E-5
4.050000E+2	3.400000E+9	-1.525575E+1	7.757490E-5	3.400000E+9	-1.771737E+2	7.243313E-5
4.000000E+2	3.400000E+9	-1.572582E+1	7.786430E-5	3.400000E+9	-1.789586E+2	7.390681E-5
3.950000E+2	3.400000E+9	-1.575752E+1	7.983617E-5	3.400000E+9	-1.792400E+2	7.548420E-5
3.900000E+2	3.400000E+9	-1.644957E+1	7.944371E-5	3.400000E+9	1.789286E+2	7.611514E-5
3.850000E+2	3.400000E+9	-1.657759E+1	7.888309E-5	3.400000E+9	1.786821E+2	7.641567E-5
3.800000E+2	3.400000E+9	-1.842851E+1	8.141051E-5	3.400000E+9	1.780790E+2	7.786699E-5
3.750000E+2	3.400000E+9	-1.923075E+1	8.098030E-5	3.400000E+9	1.776654E+2	7.878983E-5
3.700000E+2	3.400000E+9	-1.870325E+1	8.160845E-5	3.400000E+9	1.762432E+2	7.920759E-5
3.650000E+2	3.400000E+9	-1.829209E+1	8.140069E-5	3.400000E+9	1.773798E+2	7.917229E-5
3.600000E+2	3.400000E+9	-1.879889E+1	8.120125E-5	3.400000E+9	1.763042E+2	7.980585E-5
3.550000E+2	3.400000E+9	-1.836808E+1	8.111470E-5	3.400000E+9	1.753576E+2	7.989829E-5
3.500000E+2	3.400000E+9	-2.000649E+1	8.197152E-5	3.400000E+9	1.747498E+2	7.970623E-5
3.500000E+2	3.400000E+9	-1.921287E+1	8.034248E-5	3.400000E+9	1.749684E+2	7.981199E-5
3.500000E+2	3.400000E+9	-2.008239E+1	8.182953E-5	3.400000E+9	1.746378E+2	8.064063E-5
3.500000E+2	3.400000E+9	-1.974122E+1	8.173047E-5	3.400000E+9	1.744366E+2	7.986988E-5
3.500000E+2	3.400000E+9	-1.956421E+1	8.218644E-5	3.400000E+9	1.744495E+2	8.041208E-5
3.500000E+2	3.400000E+9	-2.000034E+1	8.158139E-5	3.400000E+9	1.753436E+2	8.004799E-5
3.500000E+2	3.400000E+9	-1.999700E+1	8.209619E-5	3.400000E+9	1.754878E+2	8.045920E-5
3.500000E+2	3.400000E+9	-1.879299E+1	8.107439E-5	3.400000E+9	1.754548E+2	7.964850E-5
