H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.450000E+2	3.400000E+9	-2.857210E+1	8.147869E-5	3.400000E+9	1.612557E+2	7.332217E-5
4.400000E+2	3.400000E+9	-2.832341E+1	8.129069E-5	3.400000E+9	1.640563E+2	7.216440E-5
4.350000E+2	3.400000E+9	-2.854468E+1	8.131184E-5	3.400000E+9	1.664604E+2	7.361005E-5
4.300000E+2	3.400000E+9	-2.781544E+1	8.110636E-5	3.400000E+9	1.664132E+2	7.443514E-5
4.250000E+2	3.400000E+9	-2.742402E+1	8.269401E-5	3.400000E+9	1.671456E+2	7.605187E-5
4.200000E+2	3.400000E+9	-2.674866E+1	8.262095E-5	3.400000E+9	1.673276E+2	7.787346E-5
4.150000E+2	3.400000E+9	-2.756351E+1	8.266806E-5	3.400000E+9	1.677125E+2	7.842333E-5
4.100000E+2	3.400000E+9	-2.692745E+1	8.317112E-5	3.400000E+9	1.679995E+2	7.969100E-5
4.050000E+2	3.400000E+9	-2.733412E+1	8.384289E-5	3.400000E+9	1.675789E+2	7.914784E-5
4.000000E+2	3.400000E+9	-2.674663E+1	8.408452E-5	3.400000E+9	1.684229E+2	8.021920E-5
3.950000E+2	3.400000E+9	-2.710107E+1	8.371708E-5	3.400000E+9	1.670371E+2	8.205989E-5
3.900000E+2	3.400000E+9	-2.625515E+1	8.299438E-5	3.400000E+9	1.692994E+2	8.195582E-5
3.850000E+2	3.400000E+9	-2.690592E+1	8.488896E-5	3.400000E+9	1.679405E+2	8.240875E-5
3.800000E+2	3.400000E+9	-2.728427E+1	8.450039E-5	3.400000E+9	1.672479E+2	8.196512E-5
3.750000E+2	3.400000E+9	-2.704013E+1	8.338751E-5	3.400000E+9	1.672476E+2	8.235756E-5
3.700000E+2	3.400000E+9	-2.696581E+1	8.362748E-5	3.400000E+9	1.680448E+2	8.265417E-5
3.650000E+2	3.400000E+9	-2.698814E+1	8.339231E-5	3.400000E+9	1.658370E+2	8.254586E-5
3.600000E+2	3.400000E+9	-2.640045E+1	8.430368E-5	3.400000E+9	1.669365E+2	8.435053E-5
3.550000E+2	3.400000E+9	-2.652691E+1	8.437155E-5	3.400000E+9	1.678392E+2	8.281723E-5
3.500000E+2	3.400000E+9	-2.625882E+1	8.381153E-5	3.400000E+9	1.672254E+2	8.362685E-5
3.500000E+2	3.400000E+9	-2.623219E+1	8.373479E-5	3.400000E+9	1.672046E+2	8.272176E-5
3.500000E+2	3.400000E+9	-2.643288E+1	8.438720E-5	3.400000E+9	1.681767E+2	8.376729E-5
3.500000E+2	3.400000E+9	-2.641899E+1	8.509379E-5	3.400000E+9	1.668433E+2	8.349597E-5
3.500000E+2	3.400000E+9	-2.685642E+1	8.453900E-5	3.400000E+9	1.676456E+2	8.362917E-5
3.500000E+2	3.400000E+9	-2.739824E+1	8.472042E-5	3.400000E+9	1.666386E+2	8.288537E-5
3.500000E+2	3.400000E+9	-2.735849E+1	8.392341E-5	3.400000E+9	1.662462E+2	8.275284E-5
3.500000E+2	3.400000E+9	-2.732962E+1	8.519629E-5	3.400000E+9	1.671823E+2	8.269052E-5
