H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.200000E+2	3.400000E+9	-2.415102E+1	1.114932E-4	3.400000E+9	1.696191E+2	1.132824E-4
4.150000E+2	3.400000E+9	-2.401089E+1	1.121402E-4	3.400000E+9	1.684453E+2	1.131217E-4
4.100000E+2	3.400000E+9	-2.408155E+1	1.117148E-4	3.400000E+9	1.682813E+2	1.139109E-4
4.050000E+2	3.400000E+9	-2.463180E+1	1.124633E-4	3.400000E+9	1.680398E+2	1.148255E-4
4.000000E+2	3.400000E+9	-2.432914E+1	1.121514E-4	3.400000E+9	1.682647E+2	1.142675E-4
3.950000E+2	3.400000E+9	-2.477411E+1	1.130752E-4	3.400000E+9	1.681258E+2	1.140061E-4
3.900000E+2	3.400000E+9	-2.464145E+1	1.131155E-4	3.400000E+9	1.686981E+2	1.146961E-4
3.850000E+2	3.400000E+9	-2.462149E+1	1.125141E-4	3.400000E+9	1.683590E+2	1.134249E-4
3.800000E+2	3.400000E+9	-2.439408E+1	1.130492E-4	3.400000E+9	1.684891E+2	1.145513E-4
3.750000E+2	3.400000E+9	-2.464349E+1	1.118826E-4	3.400000E+9	1.686417E+2	1.139574E-4
3.700000E+2	3.400000E+9	-2.372687E+1	1.129810E-4	3.400000E+9	1.685146E+2	1.139140E-4
3.650000E+2	3.400000E+9	-2.442696E+1	1.126295E-4	3.400000E+9	1.685233E+2	1.149757E-4
3.600000E+2	3.400000E+9	-2.410108E+1	1.124004E-4	3.400000E+9	1.687436E+2	1.137834E-4
3.550000E+2	3.400000E+9	-2.450129E+1	1.119123E-4	3.400000E+9	1.687902E+2	1.149313E-4
3.500000E+2	3.400000E+9	-2.493699E+1	1.130899E-4	3.400000E+9	1.684461E+2	1.135892E-4
3.500000E+2	3.400000E+9	-2.397128E+1	1.118885E-4	3.400000E+9	1.682624E+2	1.153523E-4
3.500000E+2	3.400000E+9	-2.471589E+1	1.130396E-4	3.400000E+9	1.687006E+2	1.154053E-4
3.500000E+2	3.400000E+9	-2.494354E+1	1.124342E-4	3.400000E+9	1.685410E+2	1.143596E-4
3.500000E+2	3.400000E+9	-2.432752E+1	1.134076E-4	3.400000E+9	1.679307E+2	1.146526E-4
3.500000E+2	3.400000E+9	-2.484671E+1	1.131685E-4	3.400000E+9	1.688703E+2	1.152321E-4
3.500000E+2	3.400000E+9	-2.486564E+1	1.134925E-4	3.400000E+9	1.684591E+2	1.145805E-4
3.500000E+2	3.400000E+9	-2.445215E+1	1.118032E-4	3.400000E+9	1.683860E+2	1.142594E-4
