H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.064965E+1	8.775826E-5	3.400000E+9	1.723217E+2	8.844734E-5
5.500000E+2	3.400000E+9	-2.048366E+1	8.828149E-5	3.400000E+9	1.724463E+2	8.789472E-5
5.450000E+2	3.400000E+9	-2.066112E+1	8.802428E-5	3.400000E+9	1.721067E+2	8.892817E-5
5.400000E+2	3.400000E+9	-2.156591E+1	8.627153E-5	3.400000E+9	1.712472E+2	8.776120E-5
5.350000E+2	3.400000E+9	-2.120519E+1	8.717710E-5	3.400000E+9	1.715605E+2	8.688230E-5
5.300000E+2	3.400000E+9	-2.124455E+1	8.805835E-5	3.400000E+9	1.710132E+2	8.784251E-5
5.250000E+2	3.400000E+9	-2.134044E+1	8.756635E-5	3.400000E+9	1.713688E+2	8.698168E-5
5.200000E+2	3.400000E+9	-2.161997E+1	8.768046E-5	3.400000E+9	1.702596E+2	8.755587E-5
5.150000E+2	3.400000E+9	-2.262054E+1	8.708124E-5	3.400000E+9	1.707688E+2	8.780234E-5
5.100000E+2	3.400000E+9	-2.184330E+1	8.529749E-5	3.400000E+9	1.705388E+2	8.653077E-5
5.050000E+2	3.400000E+9	-2.319473E+1	8.580935E-5	3.400000E+9	1.694310E+2	8.601145E-5
5.000000E+2	3.400000E+9	-2.354051E+1	8.521618E-5	3.400000E+9	1.703975E+2	8.564640E-5
4.950000E+2	3.400000E+9	-2.389697E+1	8.336695E-5	3.400000E+9	1.694990E+2	8.412610E-5
4.900000E+2	3.400000E+9	-2.375696E+1	8.187906E-5	3.400000E+9	1.685241E+2	8.549428E-5
4.850000E+2	3.400000E+9	-2.426894E+1	7.871105E-5	3.400000E+9	1.684803E+2	8.346311E-5
4.800000E+2	3.400000E+9	-2.446786E+1	7.701487E-5	3.400000E+9	1.678999E+2	8.184872E-5
4.750000E+2	3.400000E+9	-2.309377E+1	7.452790E-5	3.400000E+9	1.665742E+2	7.938331E-5
4.700000E+2	3.400000E+9	-2.154169E+1	7.245398E-5	3.400000E+9	1.659780E+2	7.845011E-5
4.650000E+2	3.400000E+9	-1.991827E+1	7.178121E-5	3.400000E+9	1.666718E+2	7.596664E-5
4.600000E+2	3.400000E+9	-1.657067E+1	7.273067E-5	3.400000E+9	1.677734E+2	7.244392E-5
4.550000E+2	3.400000E+9	-1.402197E+1	7.377376E-5	3.400000E+9	1.682071E+2	6.997542E-5
