H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
3.650000E+2	3.400000E+9	-2.245667E+1	1.085673E-4	3.400000E+9	1.725294E+2	1.086149E-4
3.600000E+2	3.400000E+9	-2.198328E+1	1.070534E-4	3.400000E+9	1.725929E+2	1.082531E-4
3.550000E+2	3.400000E+9	-2.198109E+1	1.075421E-4	3.400000E+9	1.725992E+2	1.079910E-4
3.500000E+2	3.400000E+9	-2.141182E+1	1.080328E-4	3.400000E+9	1.727074E+2	1.093392E-4
3.500000E+2	3.400000E+9	-2.182574E+1	1.076905E-4	3.400000E+9	1.723474E+2	1.082830E-4
3.500000E+2	3.400000E+9	-2.237587E+1	1.088744E-4	3.400000E+9	1.730278E+2	1.086608E-4
3.500000E+2	3.400000E+9	-2.149377E+1	1.089174E-4	3.400000E+9	1.725661E+2	1.091275E-4
3.500000E+2	3.400000E+9	-2.167131E+1	1.086173E-4	3.400000E+9	1.731427E+2	1.114471E-4
3.500000E+2	3.400000E+9	-2.167423E+1	1.077140E-4	3.400000E+9	1.725814E+2	1.096154E-4
3.500000E+2	3.400000E+9	-2.110506E+1	1.087551E-4	3.400000E+9	1.723685E+2	1.093294E-4
3.500000E+2	3.400000E+9	-2.134515E+1	1.085659E-4	3.400000E+9	1.730317E+2	1.097235E-4
