H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
4.550000E+2	3.400000E+9	-1.355108E+1	4.941834E-5	3.400000E+9	1.573070E+2	4.380170E-5
4.500000E+2	3.400000E+9	-7.091334E+0	5.275800E-5	3.400000E+9	1.675221E+2	4.133811E-5
4.450000E+2	3.400000E+9	-1.488024E+0	5.855463E-5	3.400000E+9	1.796846E+2	4.016657E-5
4.400000E+2	3.400000E+9	2.408340E-1	6.388685E-5	3.400000E+9	-1.736565E+2	4.247230E-5
4.350000E+2	3.400000E+9	-3.094808E-1	6.828984E-5	3.400000E+9	-1.659259E+2	4.699139E-5
4.300000E+2	3.400000E+9	-1.044951E+0	7.380564E-5	3.400000E+9	-1.626062E+2	5.336876E-5
4.250000E+2	3.400000E+9	-1.087637E+0	7.668629E-5	3.400000E+9	-1.605828E+2	5.982703E-5
4.200000E+2	3.400000E+9	-1.996093E+0	7.982201E-5	3.400000E+9	-1.613900E+2	6.557799E-5
4.150000E+2	3.400000E+9	-4.751177E+0	8.196533E-5	3.400000E+9	-1.630101E+2	7.162524E-5
4.100000E+2	3.400000E+9	-5.523232E+0	8.422166E-5	3.400000E+9	-1.651683E+2	7.519277E-5
4.050000E+2	3.400000E+9	-6.309542E+0	8.498836E-5	3.400000E+9	-1.650016E+2	7.879628E-5
4.000000E+2	3.400000E+9	-6.362689E+0	8.634625E-5	3.400000E+9	-1.673422E+2	8.048609E-5
3.950000E+2	3.400000E+9	-8.200501E+0	8.710655E-5	3.400000E+9	-1.699307E+2	8.284439E-5
3.900000E+2	3.400000E+9	-8.317678E+0	8.674322E-5	3.400000E+9	-1.695689E+2	8.341929E-5
3.850000E+2	3.400000E+9	-8.165235E+0	8.830534E-5	3.400000E+9	-1.710370E+2	8.435987E-5
3.800000E+2	3.400000E+9	-8.701063E+0	8.871794E-5	3.400000E+9	-1.715792E+2	8.544768E-5
3.750000E+2	3.400000E+9	-9.632456E+0	8.920248E-5	3.400000E+9	-1.727185E+2	8.672214E-5
3.700000E+2	3.400000E+9	-1.035502E+1	9.030141E-5	3.400000E+9	-1.736125E+2	8.752845E-5
3.650000E+2	3.400000E+9	-1.080717E+1	9.057186E-5	3.400000E+9	-1.740302E+2	8.810136E-5
3.600000E+2	3.400000E+9	-1.013507E+1	8.978743E-5	3.400000E+9	-1.747855E+2	8.934290E-5
3.550000E+2	3.400000E+9	-1.176335E+1	9.047709E-5	3.400000E+9	-1.764344E+2	8.746974E-5
3.500000E+2	3.400000E+9	-1.186581E+1	9.145210E-5	3.400000E+9	-1.753458E+2	9.025245E-5
3.500000E+2	3.400000E+9	-1.127516E+1	9.095977E-5	3.400000E+9	-1.751616E+2	8.904586E-5
3.500000E+2	3.400000E+9	-1.118659E+1	9.041539E-5	3.400000E+9	-1.757326E+2	8.839092E-5
3.500000E+2	3.400000E+9	-1.146153E+1	8.999649E-5	3.400000E+9	-1.753164E+2	8.835513E-5
3.500000E+2	3.400000E+9	-1.174530E+1	9.016543E-5	3.400000E+9	-1.747863E+2	9.038569E-5
3.500000E+2	3.400000E+9	-1.163515E+1	9.121355E-5	3.400000E+9	-1.756567E+2	8.805391E-5
3.500000E+2	3.400000E+9	-1.132624E+1	9.093121E-5	3.400000E+9	-1.749789E+2	9.063428E-5
3.500000E+2	3.400000E+9	-1.165906E+1	9.152661E-5	3.400000E+9	-1.756756E+2	8.975825E-5
