H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-3.024739E+1	8.372286E-5	3.400000E+9	1.608487E+2	8.303119E-5
5.500000E+2	3.400000E+9	-2.902824E+1	8.356039E-5	3.400000E+9	1.610352E+2	8.294799E-5
5.450000E+2	3.400000E+9	-2.889285E+1	8.422129E-5	3.400000E+9	1.619627E+2	8.248004E-5
5.400000E+2	3.400000E+9	-2.888416E+1	8.310699E-5	3.400000E+9	1.613682E+2	8.390907E-5
5.350000E+2	3.400000E+9	-3.033861E+1	8.377400E-5	3.400000E+9	1.598936E+2	8.382845E-5
5.300000E+2	3.400000E+9	-3.067174E+1	8.389851E-5	3.400000E+9	1.596801E+2	8.427988E-5
5.250000E+2	3.400000E+9	-3.049633E+1	8.352475E-5	3.400000E+9	1.592328E+2	8.196226E-5
5.200000E+2	3.400000E+9	-3.127192E+1	8.396553E-5	3.400000E+9	1.592863E+2	8.198056E-5
5.150000E+2	3.400000E+9	-3.124996E+1	8.430022E-5	3.400000E+9	1.582923E+2	8.319246E-5
5.100000E+2	3.400000E+9	-3.099757E+1	8.316346E-5	3.400000E+9	1.585483E+2	8.252817E-5
5.050000E+2	3.400000E+9	-3.149725E+1	8.253738E-5	3.400000E+9	1.581249E+2	8.162752E-5
5.000000E+2	3.400000E+9	-3.259644E+1	8.270746E-5	3.400000E+9	1.558361E+2	8.041395E-5
4.950000E+2	3.400000E+9	-3.372331E+1	8.220508E-5	3.400000E+9	1.547464E+2	8.111489E-5
4.900000E+2	3.400000E+9	-3.366031E+1	8.072775E-5	3.400000E+9	1.544935E+2	7.972766E-5
4.850000E+2	3.400000E+9	-3.484434E+1	8.052003E-5	3.400000E+9	1.528241E+2	7.819368E-5
4.800000E+2	3.400000E+9	-3.617694E+1	7.842507E-5	3.400000E+9	1.523815E+2	7.666179E-5
4.750000E+2	3.400000E+9	-3.658930E+1	7.537223E-5	3.400000E+9	1.505335E+2	7.451498E-5
4.700000E+2	3.400000E+9	-3.726161E+1	7.266277E-5	3.400000E+9	1.490388E+2	7.191776E-5
4.650000E+2	3.400000E+9	-3.665256E+1	6.791799E-5	3.400000E+9	1.484192E+2	6.515460E-5
4.600000E+2	3.400000E+9	-3.572621E+1	6.393958E-5	3.400000E+9	1.489904E+2	6.132649E-5
4.550000E+2	3.400000E+9	-3.118627E+1	6.095107E-5	3.400000E+9	1.511461E+2	5.433031E-5
4.500000E+2	3.400000E+9	-2.585133E+1	6.071633E-5	3.400000E+9	1.544552E+2	5.148993E-5
4.450000E+2	3.400000E+9	-2.131417E+1	6.154408E-5	3.400000E+9	1.608896E+2	4.897509E-5
4.400000E+2	3.400000E+9	-1.787080E+1	6.380108E-5	3.400000E+9	1.695242E+2	4.812085E-5
4.350000E+2	3.400000E+9	-1.707342E+1	6.709380E-5	3.400000E+9	1.757361E+2	5.368572E-5
4.300000E+2	3.400000E+9	-1.808309E+1	7.127461E-5	3.400000E+9	1.788185E+2	5.715915E-5
4.250000E+2	3.400000E+9	-1.759684E+1	7.303044E-5	3.400000E+9	1.790260E+2	6.192321E-5
4.200000E+2	3.400000E+9	-1.888008E+1	7.571143E-5	3.400000E+9	-1.797802E+2	6.555011E-5
4.150000E+2	3.400000E+9	-1.924027E+1	7.741214E-5	3.400000E+9	1.798651E+2	6.814306E-5
4.100000E+2	3.400000E+9	-1.886287E+1	7.813363E-5	3.400000E+9	1.797308E+2	7.099682E-5
4.050000E+2	3.400000E+9	-1.872326E+1	7.909088E-5	3.400000E+9	1.788537E+2	7.285712E-5
4.000000E+2	3.400000E+9	-1.931904E+1	7.918035E-5	3.400000E+9	1.783481E+2	7.355818E-5
3.950000E+2	3.400000E+9	-1.961682E+1	7.987578E-5	3.400000E+9	1.779355E+2	7.429509E-5
3.900000E+2	3.400000E+9	-2.066243E+1	8.110926E-5	3.400000E+9	1.765268E+2	7.687998E-5
3.850000E+2	3.400000E+9	-2.052313E+1	8.059512E-5	3.400000E+9	1.764281E+2	7.802701E-5
3.800000E+2	3.400000E+9	-2.062566E+1	8.189645E-5	3.400000E+9	1.753715E+2	7.924745E-5
3.750000E+2	3.400000E+9	-2.072984E+1	7.943965E-5	3.400000E+9	1.744826E+2	7.853909E-5
3.700000E+2	3.400000E+9	-2.098362E+1	8.286678E-5	3.400000E+9	1.755972E+2	7.873415E-5
3.650000E+2	3.400000E+9	-2.172989E+1	8.267337E-5	3.400000E+9	1.745534E+2	7.967035E-5
3.600000E+2	3.400000E+9	-2.171112E+1	8.345673E-5	3.400000E+9	1.744969E+2	8.010711E-5
3.550000E+2	3.400000E+9	-2.225795E+1	8.217540E-5	3.400000E+9	1.732179E+2	8.131373E-5
3.500000E+2	3.400000E+9	-2.229456E+1	8.207263E-5	3.400000E+9	1.733183E+2	8.030490E-5
3.500000E+2	3.400000E+9	-2.246020E+1	8.359629E-5	3.400000E+9	1.731514E+2	8.115197E-5
3.500000E+2	3.400000E+9	-2.179684E+1	8.280899E-5	3.400000E+9	1.724648E+2	7.933772E-5
3.500000E+2	3.400000E+9	-2.212636E+1	8.260608E-5	3.400000E+9	1.735646E+2	8.230039E-5
3.500000E+2	3.400000E+9	-2.156329E+1	8.294987E-5	3.400000E+9	1.732892E+2	8.094350E-5
3.500000E+2	3.400000E+9	-2.116188E+1	8.315479E-5	3.400000E+9	1.732462E+2	8.073718E-5
3.500000E+2	3.400000E+9	-2.206295E+1	8.233453E-5	3.400000E+9	1.741060E+2	8.085858E-5
3.500000E+2	3.400000E+9	-2.202674E+1	8.179220E-5	3.400000E+9	1.738783E+2	8.062633E-5
