H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
3.700000E+2	3.400000E+9	-1.721042E+1	8.038610E-5	3.400000E+9	1.777931E+2	7.745949E-5
3.650000E+2	3.400000E+9	-1.777876E+1	8.095787E-5	3.400000E+9	1.767280E+2	7.807018E-5
3.600000E+2	3.400000E+9	-1.842229E+1	8.111251E-5	3.400000E+9	1.764584E+2	7.827195E-5
3.550000E+2	3.400000E+9	-1.891769E+1	8.017698E-5	3.400000E+9	1.769953E+2	7.889172E-5
3.500000E+2	3.400000E+9	-1.919604E+1	8.173762E-5	3.400000E+9	1.767589E+2	7.984296E-5
3.500000E+2	3.400000E+9	-1.965970E+1	8.029324E-5	3.400000E+9	1.755839E+2	7.835017E-5
3.500000E+2	3.400000E+9	-1.901679E+1	8.079092E-5	3.400000E+9	1.768438E+2	7.896162E-5
3.500000E+2	3.400000E+9	-1.843002E+1	8.065194E-5	3.400000E+9	1.769723E+2	7.986421E-5
3.500000E+2	3.400000E+9	-1.793307E+1	8.172033E-5	3.400000E+9	1.760047E+2	7.968532E-5
3.500000E+2	3.400000E+9	-1.964765E+1	8.087444E-5	3.400000E+9	1.752352E+2	7.824360E-5
3.500000E+2	3.400000E+9	-1.916999E+1	8.107060E-5	3.400000E+9	1.761795E+2	8.000140E-5
3.500000E+2	3.400000E+9	-1.987089E+1	8.156208E-5	3.400000E+9	1.766925E+2	7.860709E-5
