H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
5.500000E+2	3.400000E+9	-2.547069E+1	8.875103E-5	3.400000E+9	1.673399E+2	8.998934E-5
5.500000E+2	3.400000E+9	-2.539732E+1	9.002782E-5	3.400000E+9	1.662799E+2	9.051333E-5
5.450000E+2	3.400000E+9	-2.516649E+1	8.926863E-5	3.400000E+9	1.655633E+2	9.185260E-5
5.400000E+2	3.400000E+9	-2.602372E+1	9.013097E-5	3.400000E+9	1.654456E+2	9.090384E-5
5.350000E+2	3.400000E+9	-2.696137E+1	8.995515E-5	3.400000E+9	1.640498E+2	8.978418E-5
5.300000E+2	3.400000E+9	-2.763915E+1	8.903284E-5	3.400000E+9	1.642724E+2	9.071894E-5
5.250000E+2	3.400000E+9	-2.964909E+1	8.936443E-5	3.400000E+9	1.629946E+2	8.942734E-5
5.200000E+2	3.400000E+9	-2.942853E+1	8.721830E-5	3.400000E+9	1.617969E+2	8.871422E-5
5.150000E+2	3.400000E+9	-3.114722E+1	8.659013E-5	3.400000E+9	1.610328E+2	8.833659E-5
5.100000E+2	3.400000E+9	-3.137200E+1	8.563658E-5	3.400000E+9	1.603050E+2	8.756286E-5
5.050000E+2	3.400000E+9	-3.264852E+1	8.309065E-5	3.400000E+9	1.586905E+2	8.536472E-5
5.000000E+2	3.400000E+9	-3.424494E+1	8.252791E-5	3.400000E+9	1.570180E+2	8.486905E-5
4.950000E+2	3.400000E+9	-3.648353E+1	7.954273E-5	3.400000E+9	1.553667E+2	8.242678E-5
4.900000E+2	3.400000E+9	-3.854621E+1	7.407546E-5	3.400000E+9	1.539603E+2	8.004472E-5
4.850000E+2	3.400000E+9	-3.861840E+1	6.919783E-5	3.400000E+9	1.526155E+2	7.681426E-5
4.800000E+2	3.400000E+9	-3.866689E+1	6.384660E-5	3.400000E+9	1.504969E+2	7.318382E-5
4.750000E+2	3.400000E+9	-3.571785E+1	5.758113E-5	3.400000E+9	1.494877E+2	6.785440E-5
4.700000E+2	3.400000E+9	-3.066663E+1	5.393375E-5	3.400000E+9	1.499777E+2	6.092575E-5
4.650000E+2	3.400000E+9	-2.462792E+1	5.261422E-5	3.400000E+9	1.512543E+2	5.529425E-5
4.600000E+2	3.400000E+9	-1.605908E+1	4.998450E-5	3.400000E+9	1.541824E+2	4.880831E-5
4.550000E+2	3.400000E+9	-1.090987E+1	5.211244E-5	3.400000E+9	1.599617E+2	4.470665E-5
4.500000E+2	3.400000E+9	-4.844863E+0	5.712890E-5	3.400000E+9	1.688150E+2	4.193983E-5
4.450000E+2	3.400000E+9	-2.672642E+0	6.101005E-5	3.400000E+9	1.794407E+2	4.233279E-5
4.400000E+2	3.400000E+9	-6.513443E-1	6.497814E-5	3.400000E+9	-1.718161E+2	4.442412E-5
4.350000E+2	3.400000E+9	-1.920249E+0	7.087576E-5	3.400000E+9	-1.667112E+2	4.852846E-5
4.300000E+2	3.400000E+9	-2.278176E+0	7.501234E-5	3.400000E+9	-1.640595E+2	5.473820E-5
4.250000E+2	3.400000E+9	-2.429778E+0	7.733318E-5	3.400000E+9	-1.636062E+2	6.174219E-5
4.200000E+2	3.400000E+9	-4.166660E+0	8.012168E-5	3.400000E+9	-1.629812E+2	6.722346E-5
4.150000E+2	3.400000E+9	-5.496824E+0	8.217053E-5	3.400000E+9	-1.644695E+2	7.189524E-5
4.100000E+2	3.400000E+9	-5.973113E+0	8.352744E-5	3.400000E+9	-1.658126E+2	7.503039E-5
4.050000E+2	3.400000E+9	-7.058794E+0	8.553518E-5	3.400000E+9	-1.678101E+2	7.991203E-5
4.000000E+2	3.400000E+9	-7.626193E+0	8.653333E-5	3.400000E+9	-1.693217E+2	8.131437E-5
3.950000E+2	3.400000E+9	-7.853203E+0	8.635246E-5	3.400000E+9	-1.698535E+2	8.257962E-5
3.900000E+2	3.400000E+9	-9.509421E+0	8.686874E-5	3.400000E+9	-1.708161E+2	8.291140E-5
3.850000E+2	3.400000E+9	-9.391873E+0	8.790811E-5	3.400000E+9	-1.727285E+2	8.522223E-5
3.800000E+2	3.400000E+9	-1.001316E+1	8.808426E-5	3.400000E+9	-1.727069E+2	8.669515E-5
3.750000E+2	3.400000E+9	-1.082289E+1	8.758377E-5	3.400000E+9	-1.724892E+2	8.464966E-5
3.700000E+2	3.400000E+9	-9.947891E+0	8.958176E-5	3.400000E+9	-1.731856E+2	8.635999E-5
3.650000E+2	3.400000E+9	-9.741814E+0	8.934108E-5	3.400000E+9	-1.749235E+2	8.684793E-5
3.600000E+2	3.400000E+9	-1.105591E+1	8.895933E-5	3.400000E+9	-1.747128E+2	8.784605E-5
3.550000E+2	3.400000E+9	-1.163270E+1	9.019690E-5	3.400000E+9	-1.768740E+2	8.853268E-5
3.500000E+2	3.400000E+9	-1.285211E+1	8.993198E-5	3.400000E+9	-1.767634E+2	8.961521E-5
3.500000E+2	3.400000E+9	-1.202826E+1	9.073513E-5	3.400000E+9	-1.767980E+2	8.987698E-5
3.500000E+2	3.400000E+9	-1.297578E+1	8.999337E-5	3.400000E+9	-1.761789E+2	8.822211E-5
3.500000E+2	3.400000E+9	-1.151876E+1	8.987005E-5	3.400000E+9	-1.761069E+2	8.994845E-5
3.500000E+2	3.400000E+9	-1.180776E+1	9.179075E-5	3.400000E+9	-1.765289E+2	8.847398E-5
3.500000E+2	3.400000E+9	-1.175623E+1	9.044217E-5	3.400000E+9	-1.765358E+2	8.877393E-5
3.500000E+2	3.400000E+9	-1.204063E+1	8.914492E-5	3.400000E+9	-1.752486E+2	8.928007E-5
3.500000E+2	3.400000E+9	-1.194217E+1	9.036458E-5	3.400000E+9	-1.763864E+2	8.929649E-5
