H (Oe)	Fre(S21)	deg(S21)	Lin(S21)	Fre(S12)	deg(S12)	Lin(S12)
3.750000E+2	3.400000E+9	-1.779862E+1	7.804522E-5	3.400000E+9	1.779004E+2	7.551919E-5
3.700000E+2	3.400000E+9	-1.805276E+1	7.901658E-5	3.400000E+9	1.777094E+2	7.545346E-5
3.650000E+2	3.400000E+9	-1.856816E+1	7.896714E-5	3.400000E+9	1.779289E+2	7.611633E-5
3.600000E+2	3.400000E+9	-1.920690E+1	7.880190E-5	3.400000E+9	1.769172E+2	7.630540E-5
3.550000E+2	3.400000E+9	-1.901177E+1	7.919002E-5	3.400000E+9	1.766885E+2	7.639369E-5
3.500000E+2	3.400000E+9	-1.992108E+1	7.973651E-5	3.400000E+9	1.757596E+2	7.739928E-5
3.500000E+2	3.400000E+9	-2.084620E+1	7.881520E-5	3.400000E+9	1.756815E+2	7.725701E-5
3.500000E+2	3.400000E+9	-2.000946E+1	8.012300E-5	3.400000E+9	1.754319E+2	7.739184E-5
3.500000E+2	3.400000E+9	-1.999052E+1	8.017191E-5	3.400000E+9	1.758287E+2	7.700997E-5
3.500000E+2	3.400000E+9	-1.977220E+1	8.087535E-5	3.400000E+9	1.752065E+2	7.886011E-5
3.500000E+2	3.400000E+9	-2.017876E+1	8.064646E-5	3.400000E+9	1.758296E+2	7.795345E-5
3.500000E+2	3.400000E+9	-1.917770E+1	7.913881E-5	3.400000E+9	1.761613E+2	7.756040E-5
3.500000E+2	3.400000E+9	-2.013996E+1	8.029245E-5	3.400000E+9	1.751605E+2	7.709888E-5
